,name,model_unique_name,acc_OTI,distance_P14,distance_OT3,synthetic_EC50_P14,synthetic_EC50_OT3
36,smart-sweep-37,run_744746f53d90a8a72ad30b95e981739c,0.5885130763053894,2.585473586773935,1.4075185858357415,2.252776265650519,0.4455716993051169
37,curious-sweep-38,run_625121b3fc3cf22e720966ea9321c2ed,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
38,vivid-sweep-39,run_f021d872e2b1b36039f6498999759da7,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
39,gallant-sweep-40,run_55d62acd3133c8fa4f05b5acb2b63851,0.6338226199150085,2.8104084369946944,1.4233696560313072,2.5198421339139916,0.35700568540745603
40,denim-sweep-41,run_3a32a2254122011b780a8f5d9b59ad6f,0.527121901512146,2.5816262670076227,1.473339985881884,2.2157593903102892,0.35425142135186327
41,lunar-sweep-42,run_654aa784c3bedbc5ce5ccee13f599eda,0.6163369417190552,2.5113779961545224,1.4812876591172843,2.12550353837779,0.4668224889450402
42,misty-sweep-43,run_0fc0d36497ddaaec16b6da0a51641f6a,0.6288449168205261,2.668585937832635,1.4599084756695824,2.3271910724006535,0.49355653821857265
43,fiery-sweep-44,run_1f40783386bd8cbed6803eac9e88eb02,0.6978940367698669,2.713534126840171,1.4558341402582835,2.3681818181818195,0.6424384080859123
44,solar-sweep-45,run_2906f92f4bfabc012f13ee6647c784ed,0.463560938835144,3.4469703168801984,1.6936506083893974,3.203238976592272,0.7707517372078337
45,zesty-sweep-46,run_6bf82a0714bc3628199afd8f3f6cece2,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
46,azure-sweep-47,run_4cb1701b21c3e47418644d2e15b9955a,0.574984073638916,2.78693724852069,1.3213985395483316,2.600843767011433,0.35180037902716477
47,sweet-sweep-48,run_99827edb0edc2793a71376e1fa795d85,0.5600510239601135,2.49177724489479,1.5184396150526207,2.067583015786609,0.3494251421351862
48,summer-sweep-49,run_0d1f9a0c6c3863c7c029706822815f87,0.5961710214614868,2.372899207442644,1.6169574976467218,1.9528851388132829,0.27564118761844614
49,stoic-sweep-50,run_5b0ea95e041ac389391091c6b88fa8a8,0.5894064903259277,2.392368162037283,1.4169756017453978,1.9634458356015252,0.30588755527479466
50,pious-sweep-51,run_ce6ed88217cdf5b2291d0d33c94d91a2,0.5703892707824707,2.8787392141726187,1.3485385347082326,2.703293413173653,0.4426405559065067
51,absurd-sweep-52,run_3b04a50e69b760109ce5a4a99cfec242,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
52,light-sweep-53,run_7f7bdec4add490ca0bcad4bf87f2386c,0.5830248594284058,2.408158900591183,1.503126242652853,2.0044365813826905,0.31900189513581867
53,mild-sweep-54,run_82f12195f19b9d127837ed07c45ad32f,0.637779176235199,2.6309834810250665,1.4254900327861768,2.2100979858464895,0.5426784586228685
54,quiet-sweep-55,run_8fbf654b13b7293e92d37f28fb96377a,0.5931078791618347,2.6755040183859724,1.428536929526621,2.3053620032661963,0.45110549589387205
55,splendid-sweep-56,run_a9f9d1b372171f603b4096da73325a8a,0.5691129565238953,2.5728642336547978,1.515774267839081,2.2409635274904742,0.3277700568540747
56,deft-sweep-57,run_97eed736a0a68865a02d58fb727428a7,0.6025526523590088,2.9838608926295547,1.399027476417564,2.704327708219925,0.5388629185091596
57,glad-sweep-58,run_5e197610517e3abd3a99fddc5e602e00,0.4293554425239563,4.138311323689822,1.5672737149493248,3.941943385955362,1.7259001895135824
58,sleek-sweep-59,run_a4510b8ff412c3f5422689bd34d862d0,0.6034460663795471,2.1632294346255168,1.461206371090048,1.704491017964074,0.2777132027795337
59,magic-sweep-60,run_66aa2d4c7bb7b481255dbb9ca1a0b184,0.7544352412223816,2.84800941778995,1.5129891610347208,2.501551442569407,0.8342008843967157
60,prime-sweep-61,run_2486cc184b07e44e91619df430ea336f,0.5512444376945496,2.58986949788911,1.3717867392454586,2.262901469787698,0.38363866077068975
61,golden-sweep-62,run_ca24218f06904cae5f09622064b712db,0.5763880014419556,2.5140207386750903,1.4466258605446551,2.17204681545999,0.3193556538218572
62,trim-sweep-63,run_75c5872a96eed77ec5d0218ff8f96d31,0.6654754281044006,2.7313521723921643,1.462976029442551,2.320114316820904,0.5905369551484527
63,misty-sweep-64,run_58d79ff33a4ee9bd6bcb63e4e96602d2,0.5414167046546936,2.3728019075811786,1.5386636557709754,1.948203592814372,0.35826910928616523
64,lively-sweep-65,run_33f7c24c9fd83102d9d6bfb7b7445dc3,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
65,radiant-sweep-66,run_36d781e09dd22102be00524466fca135,0.5841735601425171,2.798402486445835,1.3411500171981532,2.612166575939032,0.32883133291219396
66,absurd-sweep-67,run_e9ebd2152c4ea2c3cdb511eea675443f,0.5286535024642944,2.622438114563132,1.4689501803573937,2.344229722373436,0.456588755527479
67,solar-sweep-68,run_4b4f00713c470e00fb2bb2050cb4e569,0.5951499938964844,2.428482170501929,1.4177147383069768,2.054735982580294,0.3197599494630456
68,dashing-sweep-69,run_ed575dd8df97499029160784394d382a,0.5826420187950134,2.2743228078545092,1.5107418027781825,1.822781709308656,0.30280480101073864
69,ethereal-sweep-70,run_5303e0096d5d6ebade7cb0dfb26495e0,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
70,elated-sweep-71,run_166ec90b35da4a2c4d286585c74ab95a,0.7705169320106506,2.757715298490708,1.5223219726086523,2.398666303756125,0.8753126974099804
71,vague-sweep-72,run_8403a4ea33180d4737add1cf5f7c3043,0.6756860017776489,2.918549514673933,1.5195353237482236,2.5963255307566704,0.6419835754895759
72,usual-sweep-73,run_1bec2484add6daac6591dbd2579f72a4,0.5252074003219604,2.2957545506395673,1.47321222533123,1.832416984213392,0.2812760581174983
73,clean-sweep-74,run_e535acbeba13563954ca9dfcee478bac,0.5578812956809998,2.0502299224278224,1.5363585714544727,1.5546815459989116,0.1997346809854709
74,sparkling-sweep-75,run_2a79304d340c52c0040357564455830e,0.5659221410751343,2.339409209736418,1.5118698681072225,1.9389493739793142,0.30242577384712693
75,legendary-sweep-76,run_8862d73a32e1b87d50b4db46c04927b4,0.58379065990448,2.690481713279849,1.4203086388062651,2.369324986390855,0.4585091598231207
76,avid-sweep-77,run_661b1b7774b1255791cdfac77a7cf520,0.5920867919921875,2.70282537005533,1.4604986016651889,2.365405552531303,0.4356159191408714
77,fearless-sweep-78,run_3f1e5a466b4a26863953da7dee936f96,0.6125079989433289,2.777641622405013,1.417933235977996,2.515922700054438,0.5460138976626655
78,northern-sweep-79,run_0e556845137cd6f6376511fa213cbcd4,0.6870453357696533,2.8162099861243335,1.4612264331122489,2.544120849210671,0.6605811749842065
79,driven-sweep-80,run_05ffe4019714a13faf19c345288d4ffa,0.5657945275306702,2.234914655219834,1.4447518533229011,1.7564779531845403,0.2726847757422614
80,stellar-sweep-81,run_df53c7efc9fbc6982bb1cd12669edd70,0.762093186378479,2.4923142292362552,1.4922370200851154,2.0792324442025043,0.7046493998736584
81,treasured-sweep-82,run_a071eaf7884ff4cf13224324331cae9b,0.5978302359580994,2.5578997988519037,1.4161716154502646,2.2049265106151346,0.39025900189513496
82,distinctive-sweep-83,run_6148cc7a5e9d9635da8c7213ea9552c0,0.6418634057044983,2.6528316091138255,1.4061950190751211,2.3639902014153513,0.35622236260265294
83,deft-sweep-84,run_2d249feb9fa330b879c3202ec693ea26,0.5917038917541504,2.768487798732983,1.3703868230848852,2.503728905824715,0.4013518635502212
84,leafy-sweep-85,run_7e4066ed1a0f3bed8ed57e1d679a98d6,0.6017868518829346,2.979017511731171,1.384634945218591,2.731001633097442,0.38411876184459903
85,pretty-sweep-86,run_9c73836fe78dc3c6e285e63ea35b387e,0.6437779068946838,2.585491518069351,1.488586613236946,2.203293413173654,0.49514845230574844
86,polished-sweep-87,run_b2c313b7caa95652d47bb7e762f8e02c,0.5310785174369812,2.1947105949269208,1.496384134662145,1.6999183451279265,0.2476437144662038
87,dainty-sweep-88,run_181be64aa437d79ccfb5b10a722b9d56,0.5979579091072083,2.598671259242299,1.3934453695792783,2.2742787152966804,0.44782059380922246
88,pleasant-sweep-89,run_7410178237b0f242c57ed28507b506f3,0.5982131361961365,2.234696815422924,1.402463910750878,1.772536744692434,0.3534175615919138
89,driven-sweep-90,run_65d60bfabcd55624bc0d8f7752a7e624,0.5943841934204102,2.9334515566555743,1.369644036734381,2.7192977681001644,0.45739734680985566
90,dauntless-sweep-91,run_37fa79a9793b2b0cdfa523df91fae1f8,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
91,skilled-sweep-92,run_d6a5a6ee1a24b429f9c793d6ec0fae6b,0.5701340436935425,2.738177810823246,1.3878337043206357,2.5004082743603715,0.3539229311433996
92,stellar-sweep-93,run_cadecc4ec58bbec2286b2e96f04b49d5,0.6061263680458069,2.355725913644847,1.452283251428302,1.9249591725639639,0.3229437776373977
93,eternal-sweep-94,run_14b2e6801b195443f72daf8f1fa35f28,0.5636247396469116,2.785594302028322,1.3679277668191372,2.5695971692977695,0.3596083385976009
94,fresh-sweep-95,run_0553858b6ac9bbea9dcb5f8e935c0bf8,0.7333759069442749,2.6218093383671484,1.4575384586804403,2.2206042460533486,0.7103095388502859
95,northern-sweep-96,run_dcad49d11a9ad0232db2a053e543af1d,0.6192724704742432,2.6087186837283083,1.3469790952293577,2.308356015242244,0.4257359444093494
96,stilted-sweep-97,run_b48f47c23b6c995497e565b777c97bcb,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
97,toasty-sweep-98,run_c26f28a4e949de6548b8c02ec1ab89e8,0.571793258190155,2.905101089318591,1.3569123422534792,2.6932226456178556,0.3895767530006322
98,clean-sweep-99,run_641b1c4786a4417e72c3cc953b2cb876,0.6200382709503174,2.607248243460857,1.4471958396875724,2.2676374523679916,0.43498420720151526
99,dry-sweep-100,run_db83cdf3f9c1e229c5bd6d3cbee762c8,0.5739629864692688,2.644802616581352,1.420993030362083,2.3995917256396297,0.308111181301326
100,autumn-sweep-101,run_0499c71789841ee2bd9c4a382c21ad7f,0.5701340436935425,2.592809493714477,1.387617466413262,2.288922155688623,0.48423246999368286
101,crimson-sweep-102,run_4ac7e6fb78f4061c7aba389ed0dfcc2b,0.7729419469833374,2.6201440829179536,1.482369460847133,2.26192161132281,0.764485154769426
102,zesty-sweep-103,run_2f7ebc46c04962564a70787e84f2bc54,0.5546904802322388,2.547123335782486,1.4457473734020103,2.2430321175830166,0.3112697409981045
103,sweet-sweep-104,run_6ddfe849679412cecb5f29ef364e651b,0.5813656449317932,2.192617255069909,1.481431035629745,1.7001905280348406,0.2907770056854086
104,fancy-sweep-105,run_e53e510bc17972406d053f6915f159fe,0.5174218416213989,2.7100090307502183,1.6738444724917243,2.398938486663038,0.3203663929248266
105,dulcet-sweep-106,run_1a994117ff42909488b8e6230bf82b5c,0.7411614656448364,2.706893714635328,1.4589180471448666,2.3490745781164963,0.7304232469993672
106,logical-sweep-107,run_53501badc3d50f4d7de3d483837e7a99,0.7717932462692261,2.5971496907245646,1.4980377566812388,2.2276265650517173,0.8857233101705625
107,colorful-sweep-108,run_d2390348850a58a252d34ccc9cdb456c,0.5560944676399231,2.9953590195860995,1.3877117873357636,2.7619216113228107,0.4701579279848394
108,trim-sweep-109,run_700393efaf0c49739d8f5227fcab45e2,0.6015315651893616,2.8319387715160684,1.3818076403174049,2.5910996189439315,0.4589639924194562
109,laced-sweep-110,run_4e472a61dff57d48a552089f19ec0a7c,0.581110417842865,2.2942040753502515,1.430210322939749,1.8415078933043005,0.31642451042324804
110,blooming-sweep-111,run_d6c57689bd21f76c3bd50a6795ad0191,0.584045946598053,2.7962841090157204,1.43089451297453,2.45484485574306,0.4807959570435881
111,dandy-sweep-112,run_35d636f01883402d79e294d91e66eb99,0.5922144055366516,2.8486601111745995,1.405278955930415,2.5764017419706056,0.36120025268477607
112,still-sweep-113,run_f86f916b4e2d8dfb3af0c460255c9b47,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
113,divine-sweep-114,run_0f7ac556f0b968062bd019d34a0e8fa0,0.571282684803009,2.9373409070208196,1.4149333598696108,2.7075394665215042,0.4232090966519269
114,distinctive-sweep-115,run_bc69a1fe03d25d88657972504b1fac21,0.564773440361023,2.694316435094409,1.401169684394879,2.4551714752313556,0.3387365761212894
115,grateful-sweep-116,run_282627d764ab5301cb3e652464ca0b59,0.6215698719024658,2.6876191380931114,1.2956297814809965,2.4777626565051722,0.34629185091598336
116,genial-sweep-117,run_1b70e8c9f3f136ac682d5bac5a8af19c,0.6553924679756165,2.5452223006742045,1.4590776600357993,2.1796679368535674,0.5142514213518644
117,lunar-sweep-118,run_5fedfeaf63db00c5978cd739cee96c43,0.5471602082252502,2.7590538046505664,1.426418670596985,2.4867446924333154,0.6490082122552125
118,serene-sweep-119,run_03b8eaf34a8a238fe086df41fe60660d,0.6445437073707581,2.5829114753948774,1.4448857987052928,2.171502449646162,0.6291977258370184
119,lively-sweep-120,run_72fdb6c55ae8d7998903b1281945cc74,0.6271857023239136,2.874348499602561,1.3567825365111754,2.641725639629832,0.3811118130132664
120,chocolate-sweep-121,run_0d2385939927118213c4c8782cf2ffeb,0.529802143573761,2.341935976005471,1.5538765610328975,1.938731627653785,0.4033228048010102
121,azure-sweep-122,run_1dd4a5e7de175a764bd75606d5406669,0.5610721111297607,2.9111836758815635,1.261274170427053,2.791426238432227,0.5071004421983583
122,eager-sweep-123,run_fcdbd0413de8c3b936eba7dc7dddc8b8,0.7611997723579407,2.585587008891827,1.502566185705963,2.1556069678824175,0.8318761844598873
123,earthy-sweep-124,run_aa5299189f752fd87ccedb57d52af49f,0.5734524726867676,2.714227714731807,1.4179709453123053,2.444991834512794,0.3605685407454212
124,rosy-sweep-125,run_88fd6c5a52155f04ce24360a449629c9,0.7708998322486877,2.8134920683371702,1.5257548605591271,2.4912084921066957,0.8386481364497798
125,faithful-sweep-126,run_5980ca5557545d555eace5f2333ef298,0.6098276972770691,2.725156073123803,1.385540417457949,2.439167120304846,0.4495388502842712
126,comfy-sweep-127,run_088b864695afbab129429626806c3529,0.5777919888496399,2.843784674047235,1.3195591166739813,2.6623026673924883,0.39627289955780176
127,fancy-sweep-128,run_25ac29bd0e219224394f9f8c11b15e23,0.48627951741218567,2.588561819776664,1.5843793098109429,2.321203048448559,0.350966519267215
128,gallant-sweep-129,run_6b30381d2ad96b58b455b9fd9e505dbc,0.5774090886116028,2.235326432571958,1.371271736970925,1.8495100707675567,0.2742008843967151
129,olive-sweep-130,run_298f3fce0fcd0541fbb7fa08d8e2e007,0.5480536222457886,2.7400068239987685,1.2982330044908297,2.53236254763201,0.48850284270372757
130,skilled-sweep-131,run_ef62674ab50befe50a790506a3f6c008,0.6162093281745911,2.881079143389884,1.4211140252271357,2.618372346216658,0.42808591282375347
131,snowy-sweep-132,run_06f42425619db8d6553a5c513dc4ca7d,0.5931078791618347,2.7730529712287053,1.4559591902022138,2.4903375068045737,0.39647504737839695
132,jolly-sweep-133,run_c43c641242be5ea156bb7c4e5b20a9c7,0.5670708417892456,2.3991167789769707,1.5795978030359097,1.9378062057702783,0.3133164876816165
133,fast-sweep-134,run_85da24bf173ff64b990981fef29b9657,0.5906828045845032,2.903469463253961,1.4339157793144277,2.6292596624931956,0.3988250157927981
134,icy-sweep-135,run_6bca03331c1ddbc056bef4f0beeb4306,0.5626037120819092,2.5751546036432047,1.3918699797773262,2.265133369624388,0.45034744156664624
135,resilient-sweep-136,run_66ef2e0ed7b0970e99c618dfbc6dbfa2,0.5831525325775146,2.717415270005356,1.4744419119326508,2.451633097441483,0.34927353126974114
136,vocal-sweep-137,run_027a3ada69519779a76b808b6c8f5143,0.634843647480011,2.822194441960785,1.383184793640087,2.5365541643984777,0.34566013897662584
137,clean-sweep-138,run_caf3a8f7709d8c9bfd36df7191713514,0.5483088493347168,2.6663668014022988,1.3822546435857546,2.3544093630919996,0.4297536323436528
138,jolly-sweep-139,run_9d1d8003c8ff2944c0f1e7b2a91930be,0.6113592982292175,2.7329756053448615,1.4368235182474365,2.4198421339139915,0.5388123815540112
139,rosy-sweep-140,run_e7c2f2a948f6b162cab155e8dd7e171f,0.5282706022262573,2.2679960576054574,1.4970504565189078,1.7801578660860098,0.2753885028427046
140,polished-sweep-141,run_618cb8a55f614d8d1598bf96e72fd732,0.5656668543815613,2.7769825221305897,1.421018629317919,2.4761295590636916,0.416411876184461
141,still-sweep-142,run_7bba2d262c755a217b23a458723a2e06,0.536183774471283,2.307061291231616,1.5309830868761998,1.918263473053893,0.4238660770688567
142,grateful-sweep-143,run_07016aeab316d1dc05d54b4bb2f58ff4,0.5619655251502991,2.780682223463975,1.380801992632054,2.5360642351660316,0.3457864813644987
143,olive-sweep-144,run_f4e2014d84f630097f0a6de86d107beb,0.6645820140838623,2.826577892991995,1.4778890450040292,2.4534839412084937,0.6356159191408719
144,robust-sweep-145,run_e8b1fea66e64b1cd052f193f7a252ff6,0.6048500537872314,2.1737207107457825,1.5020591894707116,1.704980947196517,0.2965887555274809
145,floral-sweep-146,run_4957d38d5f5a6af220382ab4dbfec87d,0.6103382110595703,2.3951210851624,1.4034892083728854,2.0004082743603715,0.32142766898294395
146,leafy-sweep-147,run_9d6b2e1fd65c04d75a42ebe2e1017811,0.5922144055366516,2.7213766024233115,1.3908335126180975,2.4492378878606433,0.40481364497789085
147,frosty-sweep-148,run_8f3d0cc2863d9aff75008bc3af0acd03,0.568602442741394,2.2636095870043773,1.5905318522389402,1.798176374523681,0.31273531269740934
148,crisp-sweep-149,run_4c38848d82f963945a251db368e09a3c,0.6016592383384705,2.2393012698883865,1.4725588363547155,1.7728089275993473,0.3334554643082761
149,deep-sweep-150,run_04c9033678146a3cf072bb95db576ac8,0.5719208717346191,2.374239264434787,1.5273006455801523,1.9732444202504087,0.3062665824384081
150,dainty-sweep-151,run_5f87a45dc97d37670e9b3113b51b7001,0.5559667944908142,2.2919631365653355,1.478906800677826,1.9344855743059348,0.3002526847757425
151,dazzling-sweep-152,run_993a3bcf7ff6036cc01298544277653a,0.5511167645454407,2.478080934153806,1.4787508358914778,2.1596352749047365,0.33416298168035374
152,quiet-sweep-153,run_e0cd73c69f7f1dc2357dbcbe9a456f2d,0.600127637386322,2.429335842704688,1.5285582172425949,2.0847305389221558,0.324763108022742
153,warm-sweep-154,run_0efd35a8c26d971c4b65d9f556c524b0,0.5871091485023499,2.7327984063797084,1.446462941426092,2.4340500816548727,0.3278711307643709
154,still-sweep-155,run_bb922f68652105d41d940cfe564f2ef3,0.606509268283844,2.547865613750022,1.4891531742361752,2.1549537289058263,0.41204042956411974
155,efficient-sweep-156,run_01eecce990ccedd2fbcb295a82027429,0.7383535504341125,2.6607238946725262,1.436151300965524,2.365187806205772,0.6899431459254584
156,solar-sweep-157,run_a63991cc92105fd1b21b1f13b5a38a0b,0.5518825650215149,2.526833727747265,1.5159747460495037,2.2192977681001635,0.3219835754895779
157,amber-sweep-158,run_11c661f571cc20c9df581e481087f246,0.5710274577140808,2.8560228495596975,1.3598306936682858,2.649074578116496,0.42472520530638075
158,genial-sweep-159,run_f09389514e619a168b5c99cd1092a977,0.5232928991317749,2.149450921635073,1.48636460303284,1.6539194338595535,0.29183828174352533
159,avid-sweep-160,run_50741a084e89117bce97e6a3562dad3c,0.6185067296028137,2.961733387818167,1.4273263685521371,2.700571584104521,0.43804169298799805
160,vocal-sweep-161,run_f9ce88ca5b6b8e5cc2684faec96cd8e5,0.5761327147483826,2.646741493189723,1.376806506698823,2.3979041916167674,0.3278963992419473
161,peach-sweep-162,run_751bc90652875a4cdea3da193497efe2,0.5813656449317932,2.6603129096215015,1.4582153013134442,2.2863091997822544,0.40951358180669756
162,distinctive-sweep-163,run_82c426594a83ac6906135d2765e3b20a,0.5693682432174683,2.67753078484726,1.5728094000261357,2.3159771366358206,0.3973089071383449
163,graceful-sweep-164,run_c1629bf897f160e89f601ee689b5cd52,0.6299936175346375,2.5075387806435914,1.4080643926172822,2.1679640718562876,0.30914718888187015
164,young-sweep-165,run_c15e093fe9b21dfc9fef1431e7a86d45,0.615571141242981,2.714156672263637,1.4750525878937322,2.353102885138815,0.5019709412507903
165,misty-sweep-166,run_8c2fd57dfbfc8a4dcb8153b6fcec07ff,0.5606892108917236,2.7892973777085737,1.4032221380093866,2.561377245508983,0.33378395451674187
166,comic-sweep-167,run_85fba7cddb0327511a9c0c48806fd007,0.5101467967033386,2.367280957297877,1.4942495205815605,2.0160860097985855,0.3348704990524326
167,golden-sweep-168,run_118e9c5fcc3c5eb34c80752977501126,0.764773428440094,2.633555387847094,1.5435023211180907,2.2565868263473057,0.8562602653190147
168,dazzling-sweep-169,run_9f484b0f5f87772d126370340d5ace25,0.4594767093658447,3.2753191339818093,1.544280746644417,3.0753130103429513,0.6494630448515483
169,deep-sweep-170,run_7e9f0bccb393d9d615db8b80d38efed8,0.5594128966331482,2.410669650835232,1.5446207998945676,2.0293685356559616,0.3293114339861026
170,fallen-sweep-171,run_988e77391a4ac378e49a0de3783f12dc,0.5877472758293152,2.7937191033176503,1.3603467769866715,2.5694882961350025,0.42126342387871124
171,chocolate-sweep-172,run_6a64e61c7ef9c1cb947b6eba8b05eff4,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
172,legendary-sweep-173,run_fba5f9eeed3ce24d912076c36c800a98,0.6746649742126465,2.896308205839839,1.4517619618583162,2.5400925421883507,0.6493114339861037
173,proud-sweep-174,run_617a2675d795441aad41a7ecd81a1094,0.5948947072029114,2.6184589703293097,1.3179994872582006,2.406995100707676,0.33481996209728415
174,atomic-sweep-175,run_6331107eefb56766fe6ce32d3f1e5cf7,0.5609444975852966,2.795757298792646,1.3455857326735492,2.576238432226458,0.35594440934933774
175,light-sweep-176,run_a08f66d6d3295c5750247d88d49e8c55,0.6186343431472778,2.6072755601152204,1.4192536303331071,2.246679368535657,0.5324952621604552
176,atomic-sweep-177,run_ca84b588a1508f4a2e95a7332d6c3699,0.5719208717346191,2.323600481370011,1.4889116249250358,1.8637724550898211,0.3928111181301336
177,radiant-sweep-178,run_d1a4832fd93ec0d4e65e3fac3ef57c6a,0.5671984553337097,2.7332447413337526,1.3121451425739934,2.511023407729995,0.35561591914087204
178,leafy-sweep-179,run_87d060488ea018275746b7d20d354941,0.6019144654273987,2.8835302233103,1.4515646568766754,2.6029123571039765,0.4054453569172469
179,polished-sweep-180,run_8926cbd4b765e684f927bbb7a9051d3b,0.5074664950370789,2.1892643079429313,1.5298147678510692,1.7658410451823638,0.3789387239418831
180,visionary-sweep-181,run_97d1f95adc1025d12c9c16b0be1e2053,0.5945118069648743,3.0153381341546135,1.381176887676207,2.821094175285792,0.5758812381554007
181,floral-sweep-182,run_ea7d7c56e1527a1462f8b0998d8e97aa,0.7088704705238342,2.6546383930522106,1.4852136491900063,2.2022591181273823,0.6659380922299443
182,solar-sweep-183,run_92297382b9f3aef036b1ccf9f4c32b44,0.5670708417892456,2.6786291205899926,1.4264327325350756,2.414017419706044,0.3616550852811118
183,woven-sweep-184,run_1ecdeebcf87625615484c8828caf43f1,0.5636247396469116,2.364466854879692,1.429004308899852,1.9203864997278175,0.3494504106127608
184,solar-sweep-185,run_5fe06a4e7bfb70dcf99b2c8ddaf89da2,0.6297383308410645,2.638857638755782,1.3720910660511718,2.2720468154599898,0.46932406822489026
185,royal-sweep-186,run_06cbbb83d2c18ec92644790de660744b,0.6887045502662659,2.4082163360576776,1.460663974354279,1.9912629286880796,0.6562855337965882
186,trim-sweep-187,run_1e4d836ee2ed14ffc8b2c5df21b136e1,0.6022973656654358,2.3295141755664885,1.3821293898423808,1.9590364725095268,0.330423246999369
187,daily-sweep-188,run_3e923b471f1195897931cb5a02f817b9,0.6231014728546143,2.64401482800373,1.4087647299573445,2.311622210125205,0.4468603916614026
188,earnest-sweep-189,run_c3b5bebc6ea4cafbccec85f18545d8a7,0.4944479763507843,1.9536131739389504,1.579230073959372,1.471992378878606,0.5733038534428292
189,soft-sweep-190,run_6490a94da9a16ba1d8ecf22c8f3f59b6,0.594001293182373,2.815646669003071,1.4925491173076892,2.528388677191072,0.4191661402400501
190,distinctive-sweep-191,run_713d9a82a64d6e461a7743de5606d9e5,0.6462029218673706,2.7131724163525046,1.3784732119647578,2.4327436037016894,0.3698926089703093
191,good-sweep-192,run_19bf7b5379afdd93540267d791809945,0.5910657048225403,2.712784096123982,1.3572706339345322,2.4879422972237344,0.6788502842703733
192,dutiful-sweep-193,run_5705e76bdd7d36e1a608da609dace8c1,0.6834716200828552,2.716102543968468,1.4632025359769445,2.298611867174742,0.6086291850915992
193,glorious-sweep-194,run_8a8960d3e763fb9ce39dd4f9388640f7,0.6336949467658997,2.5951215549256643,1.4161028727665137,2.239548176374525,0.50202147820594
194,visionary-sweep-195,run_e84a2ea25d9fdcfca90510a6c198a4d5,0.47415444254875183,2.5682276290485984,1.626423185466665,2.2257757212847045,0.3332785849652555
195,clean-sweep-196,run_c611c23528aecbb52f4e0d16911463d2,0.4948308765888214,2.326442665980382,1.8122000917572751,1.8925149700598811,0.5448768161718254
196,ethereal-sweep-197,run_f17de933d59c17239e09cb4fd1c5d971,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
197,golden-sweep-198,run_3f2134c471e8fa750b9fb2083b71bf32,0.6051052808761597,2.84748067986703,1.3531564932114546,2.56252041371802,0.5331522425773841
198,light-sweep-199,run_12a5feafcf0c8d3d1bbcb5af3b777fe2,0.5206126570701599,2.3325688320750366,1.5053822841763815,1.939330430048993,0.31591914087176454
199,glamorous-sweep-200,run_7c888d91a10b38fd98dab43f9d384a42,0.5881301760673523,2.635714609094619,1.4243628748291586,2.3791235710397385,0.34118761844598955
200,efficient-sweep-201,run_7d4a8054b3aabb3f56db65ef33c8a22d,0.6005105376243591,2.319252788130617,1.4156822888355511,1.8802667392487764,0.36994314592545885
201,stellar-sweep-202,run_8e733114c0371852b253e83da719c42f,0.6024250388145447,2.7101013461284618,1.383992142937129,2.4921883505715847,0.41363234365129553
202,soft-sweep-203,run_d8271420543295a4d67004fbe21ae83f,0.5957881212234497,2.743210720185374,1.4246529367002532,2.454572672836147,0.3792924826279217
203,confused-sweep-204,run_5f67ed62885fd6336ffb6d901507e5b8,0.5946394205093384,2.8149902973551795,1.484063796454239,2.531056069678825,0.44663297536323454
204,lively-sweep-205,run_79c0d0514a78a16b56a7503147ded7e6,0.43178045749664307,4.2422667482804455,1.6250316896092647,4.04047359825803,1.9017687934301963
205,daily-sweep-206,run_b117c442c5096478712e80bc68b745b9,0.6082960963249207,2.556885336213205,1.4033300470119423,2.225176918889496,0.3817687934301963
206,silver-sweep-207,run_68b0fef5e1895d4c9572a0cda58b2857,0.5984684228897095,2.671747744147714,1.389174777590079,2.3967065868263475,0.5197346809854714
207,splendid-sweep-208,run_218bc61db06e107eb93786fbd5dfd137,0.5689853429794312,2.4751056564683394,1.4293942431892417,2.1193522046815456,0.39078963992419524
208,hearty-sweep-209,run_67c8b480f4e95705905896f9f105ce84,0.6008934378623962,2.318576836908888,1.4566088493059988,1.8514697876973336,0.3441692987997472
209,helpful-sweep-210,run_a005fab6dfefae7e993cb99631f372c3,0.6116145253181458,2.361766807043824,1.487996826940733,1.9632825258573767,0.3022488945041063
210,fluent-sweep-211,run_b5d5c2e55e9620ced0296e37d8e0cb8a,0.6208040714263916,2.622706427350636,1.4116853847153596,2.286254763200872,0.32966519267214234
