,name,model_unique_name,acc_OTI,distance_P14,distance_OT3,synthetic_EC50_P14,synthetic_EC50_OT3,composite_score_distance,composite_score_syntheticEC50
237,glamorous-sweep-238,run_16fa4a1678ed7fec9fab987874c3bdb9,0.6972984472910562,0.5975149037442069,0.4950968492695051,0.5040645980765749,0.27989576753000556,0.8329304775102454,0.6511919760928534
238,icy-sweep-239,run_182c9a588cc897246594545a716e79ec,0.2684533596038818,0.4234298890158943,0.8507732725101271,0.33317002358918585,0.15276373973468163,1.199278332666963,0.8182294982894418
239,dry-sweep-240,run_e6cf8c40ccb0d895f4a614c67f1a9fef,0.5194640159606932,0.6139850564925395,0.7622900990663227,0.5054073670840147,0.17370499052432298,1.0904029882054231,0.718696641422844
240,curious-sweep-241,run_59c8e1d928d65533bf9f77843ddbf1ee,0.739842653274536,0.5706763532387731,0.48655430403727434,0.49031028851388125,0.32645293746051696,0.793781100794378,0.6439390844283324
241,rich-sweep-242,run_f61be0c3cc1347b335074cf3dba957dd,0.027653773625691727,0.4987279306282515,0.6335112631343985,0.45757575757575736,0.14072962728995697,1.263140234990255,1.0838069873656269
242,morning-sweep-243,run_0a4194dae66ccbf0ae26ca9e913686cc,0.8147203922271727,0.6371993094797568,0.6421009660285972,0.5031210306659407,0.20143714466203436,0.9233878619696001,0.5727444699029441
243,earthy-sweep-244,run_e5ed52fed53524205ece0f3c4e8337c4,0.37736654281616205,0.4206651988856298,0.5269147239415094,0.3745781164942847,0.13870814908401757,0.9177531028901736,0.7397439678587573
244,autumn-sweep-245,run_e85b3f770de43387858598c91e93757d,0.28802394866943354,0.06446419228876277,0.7459995879140723,0.04298675376519704,0.07133607075173708,1.0332380727226778,0.7168309379887505
245,major-sweep-246,run_18eed2f55ba27c80f5f3125a5d6ed156,0.14422456423441568,0.39207290160459474,,0.2976047904191619,0.2022583701831957,,0.9283472712564903
246,genial-sweep-247,run_308f7877db4203566d4f3912eebaa9d5,0.38162112236022944,0.48987382496954046,0.4736020157449627,0.424804935583379,0.17755843335438995,0.9201454613369574,0.7709595753749261
247,visionary-sweep-248,run_04df1d90b5847cc51fbd7ac1047ea680,0.5007445812225341,0.4207047717642838,0.49192387217062755,0.3947922337143905,0.1336860391661402,0.8174579953583211,0.6503759205627093
248,efficient-sweep-249,run_333558b4e387025e974b050d71f74185,,0.6228476444911224,0.9423216023543715,0.5204318635456365,0.7462571067593177,,
249,lucky-sweep-250,run_8063a34be4d30d4e2496fb52710bf6b6,,,,,,,
250,glorious-sweep-251,run_6395fb05ed4a191f6d0dfe14af4c2420,0.5679643154144286,0.30658915710658086,0.6094916060750328,0.26505171475231465,0.18444409349336735,0.8075467552325191,0.5393763694054975
251,autumn-sweep-252,run_93ca9aa25a56875c279d83e07768ff03,0.6709210077921548,0.7935479933314653,0.5090540376566747,0.6713663581927056,0.23532849020846436,0.9985726884345923,0.7838400782871865
252,trim-sweep-253,run_9627b49e8f09b4ca2f2421fa650e7e0b,0.493937333424886,0.40941581323184817,0.3474951924548926,0.36826347305389273,0.12139924194567289,0.7378845705153845,0.6375383784775739
253,proud-sweep-254,run_07a718bb26bbb47a11ae1a8a4c393f46,0.9253350893656411,0.798227975046542,0.6035089082965194,0.627345309381238,0.44091914087176226,1.0034768315313494,0.7704198043078663
254,azure-sweep-255,run_422a9cdf8253cf929de18f642dd37fe2,0.42841951052347815,0.7943465927620124,0.2334168896519835,0.7084558156414452,0.1658717624763111,1.0060686903773743,0.9252714954289922
255,fanciful-sweep-256,run_c06af4eefbeda037f676ca93fdc6ac12,0.824079910914103,0.6356550324190766,0.32212277329982364,0.5537833424060974,0.21312381554011536,0.7340083644360308,0.6189068014013386
256,easy-sweep-257,run_a1ce0323cc83600805c3be13598b5606,0.7968517144521077,0.8449707991289772,0.4304294741887841,0.6667573943023054,0.4352969046114969,0.9698012216697519,0.821777368842802
257,firm-sweep-258,run_2fe646297942e6a3766e1b603c53b459,0.4335248470306396,0.7971638044632359,,0.776574124478317,0.3133449147188877,,1.011012613828884
258,earthy-sweep-259,run_826bed2c84ef1f47123e07568a500bda,,,,,,,
259,ethereal-sweep-260,run_1718bfbd5178df71cab3343d3f0f5c8f,0.29993613560994464,0.7216179398241,0.3377190505876563,0.6650880058065688,0.17139924194567258,1.0606017265828602,0.9807187006639813
260,usual-sweep-261,run_1e9d3381e18dd479801d8f0c5740bd30,,0.9321896935923779,0.7077024722886381,0.757956813645437,0.5456885660138981,,
261,zesty-sweep-262,run_4ddb16ba65d5298827f3a183e5d87a7f,,,,,,,
262,playful-sweep-263,run_b515e8661271f1bf7816f1ccf324e6a2,0.15188256899515787,0.2065378105594884,0.784486471471876,0.13400471783705306,0.09117182564750463,1.173618365520647,0.8634655424327831
263,olive-sweep-264,run_5bee068e1d7009e71404c6264eea63a7,,,,,,,
264,volcanic-sweep-265,run_a0422c2f532acb3a773b236b3a0fee46,0.8164219061533609,0.5969478467658598,0.031373249086948565,0.5814371257485025,0.36779848389134684,0.625325458507035,0.7120714658598662
265,good-sweep-266,run_72e06f9c00088010429168d0b8d0ce13,0.32205899556477857,0.7007257402663702,0.05573408935779733,0.6904917437851568,0.17402084649399976,0.9765894005584089,0.9831917965201865
266,pleasant-sweep-267,run_fd803afd144a42adbccbe09e1e46c0b8,,0.628289950697269,0.524851068565056,0.5214117220105248,0.592687934301957,,
267,lyric-sweep-268,run_497513d3ff09526a579dc19af351d888,0.7262285550435383,,0.35354906035290007,0.8871166757394299,0.44707833228048005,,1.0304396322168616
268,happy-sweep-269,run_6bc1cdf2c65fcc0e42500f41ea9af27c,0.32801548639933265,0.671228564277988,0.5119854523931459,0.5686626746506992,0.24054011370815087,1.0789995715865826,0.912578747485795
269,twilight-sweep-270,run_b15baac3d60635d19357e7746fbccb78,0.5900871753692626,0.3476250816194897,0.8303701223637052,0.22248230811105088,0.14527795325331813,0.9891340967138992,0.488500342805042
270,sunny-sweep-271,run_b90a589e64b745dd8ded7cea9c24b391,0.555200974146525,0.4844115190161675,0.1597123168505998,0.45684993649065603,0.18776058117498487,0.6767634130990959,0.6646894565997604
271,solar-sweep-272,run_22921a2fa461b601423e666a199bf8fa,0.5415868759155272,0.4226617139490001,0.8219951724242449,0.3213754309562698,0.19780480101074033,1.0317274738320952,0.5937604729670989
272,absurd-sweep-273,run_f762561458b7219fb5276e92cbaea531,0.6130611896514891,0.4801889703441007,0.510113923058247,0.40680457267283615,0.25162665824384156,0.8003244996199501,0.6152459495522199
273,earnest-sweep-274,run_a5394a46e78c26566518de376462627f,0.28376936912536616,0.45541419133649796,0.07412194559582937,0.4388132825258578,0.16037586860391798,0.8519873620498507,0.8551396568717039
274,fresh-sweep-275,run_c3926904f8b58487de7b64a7e45c95d1,0.677728255589803,0.6886574228513767,0.3999682871502267,0.6165305752132108,0.2330227416298175,0.8591174273749644,0.7336679259273916
275,curious-sweep-276,run_96355d8147475d2234adc31f1943bd22,0.38076996803283686,0.42288883220877915,0.4398434534225022,0.3150970785701334,0.18027479469361887,0.8693348379166634,0.7177959341033586
276,earthy-sweep-277,run_b5e866c30de91bf8f568c90267e3a97c,0.5041480064392089,0.4929938709328443,0.7534300813614146,0.4359825802939585,0.11043903979785247,1.0278954439999375,0.6694376680090989
277,sweepy-sweep-278,run_0d7fe19494ccbb80233214966ba5f062,0.522016684214274,0.49857514297293726,,0.535311195790238,0.18602337334175684,,0.7413709071290417
278,rose-sweep-279,run_83cd5a6c6bad2a559cd3433e013f0595,0.9049137433369953,0.6722097264956091,0.39732058143525795,0.565868263473055,0.23169614655717125,0.7866199571797907,0.6188145054389367
279,ethereal-sweep-280,run_adceca80e7142e02e15620b736d58968,0.5543502171834309,0.8415140946272022,0.04555504752171553,0.735383777898749,0.26688250157928034,0.9533231155990086,0.9003439894675291
280,leafy-sweep-281,run_3422ae9632ddde2aba8e6a0e362e316f,0.6870877742767333,0.3675307583142451,0.5104071851069054,0.2765559789511894,0.22989576753000637,0.7025015401569504,0.47670675936989826
281,graceful-sweep-282,run_5d43fd78f14cb0381f28a40949cb1394,0.583280324935913,0.6409467298207012,0.4426011450928031,0.5341861731083292,0.2779058749210366,0.8833820077921158,0.7322853476898652
282,pleasant-sweep-283,run_4593eae73101e4d5882cb4a048e3a509,0.5739204088846842,0.6703922531712827,0.4050080334542342,0.6021230266739254,0.13125394819962075,0.8916283408682846,0.7492152935798575
283,graceful-sweep-284,run_97119be3d0cd47ed65702fffc92cf584,0.3620505332946777,0.73580201156572,,0.7065686808201788,0.1754421983575486,,0.967986977056046
284,icy-sweep-285,run_8811a87685adc0dbe76ece3edf5b1a18,0.7823868592580159,0.653080214637209,0.44614584556866616,0.5440573398657241,0.34417245735944557,0.8203141845002765,0.6795649700287663
285,snowy-sweep-286,run_2240c4d7c0209af597fd9642f7531d86,,,,,,,
286,zesty-sweep-287,run_dcff52a3dcb5e50fef6fbde9553a8286,,0.6730448883217162,0.7465838243712888,0.5092179277808023,0.6219361970941258,,
287,comic-sweep-288,run_f11fcb1074829dcd705043d45c93b6bc,0.4445862770080566,0.3208083595759099,0.3900877634740777,0.26708401379060165,0.12234680985470571,0.7507135741904268,0.6283207906729595
288,desert-sweep-289,run_c37cda272689282cd833701e0ebf78fc,0.6930438677469888,0.264771387699938,0.5702823493407508,0.19820359281437203,0.156427668982944,0.6996770060834393,0.3974623843279902
289,charmed-sweep-290,run_48e729ace1be3ff194d53e382a21b90d,0.2786640326182047,0.5464006397680099,0.3545597992682947,0.46984213391399,0.24913139608338622,0.971901172051302,0.8961828279731425
290,treasured-sweep-291,run_be501db3da008d3a8a5d117dd500bf28,0.7066579659779866,0.4293543771594388,0.4753089874451502,0.35784794048267204,0.2144188250157921,0.7044951125850879,0.5099805191897187
291,celestial-sweep-292,run_3cd0e14f7a4277e80be4e6febd865311,0.33907691637674964,0.4339553357101762,,0.45111594991834636,0.09357233101705636,,0.8056554498473671
292,splendid-sweep-293,run_9eb4b87724e01f0ed710e00eeece2114,0.7925971349080403,0.5209876252557462,0.4102374345765095,0.43652694610778475,0.20175300063171323,0.6947940751372966,0.5237136587778121
293,super-sweep-294,run_cef3d702ad3f25f28808fc17606f6526,0.7687727610270181,0.7119726488831746,0.3682448009406195,0.5793685356559614,0.39186670878079716,0.8342513543414773,0.7366773062894605
294,fresh-sweep-295,run_7c21a9925d2d0d12ec6b91b2706704f2,,0.6699393177673891,0.7591941025710413,0.5389765922700059,0.6012476310802283,,
295,lively-sweep-296,run_a21feea6698a7616902c34b791abec17,0.7526059945424397,0.7357296635463331,0.3904350075280145,0.600889130829251,0.4472994314592545,0.8688736541418071,0.788890564570803
296,trim-sweep-297,run_7c2a61232218b12aaea4fdd737585720,,0.7147970448346328,0.6188153880718626,0.5486663037561247,0.5738945041061276,,
297,ancient-sweep-298,run_890a7a0ca6a30c6dadbf567b7282d05e,,,,,,,
298,pretty-sweep-299,run_84af64996507bbb13bc7f5c0c2e93695,0.37396311759948725,0.5221911292168206,0.6541565380192178,0.44171656686626876,0.31059696778269197,1.0452399388617812,0.8267443256325857
299,easy-sweep-300,run_98088f23e75122e34a899c71ff866897,0.6632630030314126,0.3594111896871497,0.44447319274739433,0.2988023952095822,0.16246051800379122,0.6634188929106686,0.47861058954066815
300,cosmic-sweep-301,run_1a91c9f4d93a81a1c5f6363b612bb52d,,0.4719907653154283,,0.38245327526764655,0.1386133922931141,,
301,fancy-sweep-302,run_f4dca68026872e5f2ef17ba84144bb8d,0.48542857170104975,0.4077636160008482,0.668932462769216,0.3520050807475963,0.14246683512318398,0.9372969439308961,0.6395217985368129
302,cosmic-sweep-303,run_90bb852733b26a2971da994059d6436d,0.39268255233764643,0.44226320896908433,0.4579441227119721,0.36546906187624817,0.20510107391029672,0.8798545605775907,0.7378811340202279
303,northern-sweep-304,run_ea4a7abf2561498bfd6aed9da1be754f,0.6768771012624104,0.819230302277663,0.02503491693628327,0.7592995826528771,0.3062065698041698,0.8810070617903925,0.8801742596194528
304,comic-sweep-305,run_69fb2d8312fd49b4e703e223a667057e,,,0.9846765045589366,,,,
305,eager-sweep-306,run_be6ce3da5ed86af9d6327a915188d090,,,,,,,
306,solar-sweep-307,run_a78c48b5ce5f22e34e92cc98af356724,0.6505000591278075,0.754417647933753,0.3874800789278361,0.6500998003992026,0.2416140240050546,0.9172987559947328,0.7766320208082231
307,legendary-sweep-308,run_372eb43e9b683bf45b2de7e1da4d907d,0.25824308395385737,0.39487820616231817,0.801963872050059,0.32612955906369123,0.14246683512318412,1.161584337135181,0.8227153887629539
308,rosy-sweep-309,run_43ba7aed17ae5f6b53334adcdeb2a973,0.48202514648437494,0.495198979907328,0.1834196168997759,0.48980221375430943,0.26921983575489683,0.7397044912932812,0.7620259033898055
309,lucky-sweep-310,run_587c2633af7c746a37326124b7f30796,0.8138692378997802,0.6608551624315262,0.39714864586094667,0.5442387951369992,0.2783164876816175,0.7931590340036424,0.6389840327016107
310,laced-sweep-311,run_55d131800cb71391b94d411404669142,0.6547542413075764,0.5167125595057609,0.5279205303625037,0.44487388858646365,0.18564434617814282,0.8154057820645675,0.5929344263146293
311,bumbling-sweep-312,run_b97e2123d664ce9e02ab0d59fc71771a,0.17996152242024738,0.8779073132595769,0.15011268883091008,0.8101796407185627,0.3003948199620979,1.21066848258886,1.1912561449185641
312,floral-sweep-313,run_293766fd7bd23375f0b1844477ccb648,0.17060200373331702,0.48614638346712,0.41227815530998113,0.40284884775902824,0.10093177511055013,1.0460461843126954,0.9275642584634943
313,warm-sweep-314,run_548ed80b87b216b50d58c7a3afac0524,0.5603063106536864,0.44181950832100236,0.5791700367557672,0.35037198330611535,0.22891661402400384,0.850865999943388,0.6070369703016845
314,different-sweep-315,run_535e8744b94ceb1818743cb0880a8a1c,0.4862793286641438,0.41908767132262703,0.44936638555655467,0.34452912357104043,0.215492735312698,0.800920441043021,0.6550163082847179
315,autumn-sweep-316,run_e5b95de1d001afc4dc4bd25706c3137c,0.639438231786092,0.8767449436975627,0.390223796875803,0.7561059698784259,0.2569646241313979,1.025163936473065,0.8762030840155298
316,valiant-sweep-317,run_928ce8485db9440b20e2050c2a3e3f75,0.6436928113301594,0.930105464497379,0.38758021583336444,0.7812919615314833,0.2562381554011365,1.06877004612364,0.8961193749355579
317,hopeful-sweep-318,run_a49b002a766b3b9eba1d59bb95b7656a,0.6096573670705159,0.8270352594424817,0.39889302963080236,0.7048992923244427,0.19641503474415664,0.9977325997136984,0.8293547186068035
318,atomic-sweep-319,run_5e39cd1f1dc90526b4739eb9277f3920,0.8530100186665852,0.6939599400631029,0.37015031268983417,0.5659045545273097,0.3743051168667082,0.8001235573392181,0.6942321945572321
319,dandy-sweep-320,run_127334d0acc27ff2e010455caeb3e643,,,,,,,
320,summer-sweep-321,run_8f1599a2017a79de68cc6d643507a5ca,0.83514134089152,0.6991587418020799,0.6677763976733533,0.565215024496462,0.37345230574857796,0.980778589188668,0.6972180620641661
321,olive-sweep-322,run_1a3c65f6f659fc2d9d9e75eef005212f,0.28802394866943354,0.6318644039578185,0.28682286467837764,0.5766467065868269,0.3998894504106141,0.9941981082055756,0.9996713932264955
322,wandering-sweep-323,run_f4bb4d5b442089f27fc8cacc5572ce87,0.6079558531443278,0.7205217725149811,0.20896616777191196,0.6519869352204681,0.152353126974099,0.846473329187164,0.7758846899383676
323,rose-sweep-324,run_8242208bdd20ab9947b6c427c37a45cb,,,,,,,
324,crimson-sweep-325,run_940470cc1196f6f61e80061b74cdd58b,,0.6493741103964146,0.48011199627171774,0.5401016149519148,0.5586070751737223,,
325,sweepy-sweep-326,run_54f43c63c6959e077b42b5f720f5182a,0.700701872507731,0.8810449112126477,0.39591926884328177,0.7289602612955918,0.39606759317751167,1.0112228103318674,0.8819478272743478
326,expert-sweep-327,run_fc39a8ad5e1a1b59b8dbb8c48cce1aa2,0.5756223201751708,0.716641663718947,0.5379930479721213,0.6147523135547092,0.2790745420088427,0.9915181334588383,0.7974330204799761
327,ancient-sweep-328,run_f42745ea80c3fb495fcf3bbffcb5e611,,0.23497540802079975,,0.1966793685356567,0.19565698041692975,,
328,absurd-sweep-329,run_84ba9d7de47571c25b79fb87f9dc9755,0.49478848775227857,0.7640178791994732,0.23653399793084706,0.7051170386499734,0.20096336070751722,0.9459970000064695,0.8904015850440729
329,rich-sweep-330,run_df8de3707bfdc9c4ab7862a25bc256b7,0.6411401430765786,0.8187284640999426,0.5289630204072863,0.6683179096352759,0.2649557801642455,1.0387004244713431,0.8035115373737998
330,volcanic-sweep-331,run_086a0536a8a0574e7f42e38594f0e7ba,0.6334821383158364,0.7603642360648171,0.5283575821282515,0.6354019234258752,0.22253632343651233,0.995816674399649,0.7665463863821116
331,fallen-sweep-332,run_c1fb85fc4c47ea46ad392269189fc417,,0.8084925853545282,0.3963769580078461,0.67677372527672,0.47484207201516226,,
332,ancient-sweep-333,run_6ec67fe9afd4e2f98647b7d85326c766,,0.8115225922090592,0.4411477507187451,0.6719833061150435,0.45955464308275634,,
333,wise-sweep-334,run_23f3491191a3642de29c2d341f26656f,0.5279727776845295,0.410919219640967,0.36675928558294263,0.3456541462529487,0.19095072646873135,0.7253803672822351,0.6154255985638311
334,ruby-sweep-335,run_b7e9bf4423828ec919502cd5673bcc65,0.9159751733144122,0.7021237551812738,0.44963188027491285,0.5563600072582116,0.3933512318382811,0.8379777842216045,0.6865288200538952
335,quiet-sweep-336,run_401eb7176be34b38b26dbdd77a48e9da,,0.8755925465395147,0.39291749239770185,0.7103066594084574,0.47177826910928705,,
336,different-sweep-337,run_14a463939fe595be30d84ba0f410258b,0.5730696519215901,0.3658833271239752,0.27838196924437153,0.28221738341498864,0.15232154137713233,0.6274046955339403,0.5339644422426089
337,earnest-sweep-338,run_578c5004da3eea57408f902bcc2c2c85,0.3892787297566731,0.44414987416418183,0.7921868261166134,0.3698602794411177,0.14076121288692262,1.0944448584192785,0.7277299054520723
338,sparkling-sweep-339,run_b651517710ce4a13449976858fd50410,0.26164650917053217,0.409465230816223,0.9934337041944091,0.3427145708582833,0.21460833859759906,1.3037400727510329,0.8418288979919019
339,comic-sweep-340,run_fe11a923bf8614a376f350c9744f9b71,,0.7247323277546864,0.7353558609761492,0.5831065142442394,0.6159033480732797,,
340,twilight-sweep-341,run_39c9b98ece029befd465e902673d8d00,0.8215272426605223,0.6242163772109333,0.2636289524708823,0.5356378152785343,0.258164876816174,0.7007130905524692,0.6208135774048661
341,gentle-sweep-342,run_63546e879e89b7c23eaead20e0efe091,0.8810889720916747,0.8135493251237715,0.19008150018403241,0.7039194338595536,0.22891661402400473,0.8438799166230767,0.7496967507596549
342,easy-sweep-343,run_d9ab543090ff5b88d6b752b9118d6ad9,0.4616038004557291,0.7760771454595874,0.6053039000516006,0.6723462166575945,0.17291535060012658,1.1218551665906318,0.8785326523303845
343,proud-sweep-344,run_a9e90195541a62025be3551aa05ac45e,,0.73925881173597,0.6474475614957056,0.553529305026311,0.560123183828175,,
344,balmy-sweep-345,run_a16cc8181ec41c0b5f42a05b94d252d9,0.6972984472910562,0.8167410646430491,0.2946667027062721,0.697713663581928,0.2391503474415685,0.9195230624462082,0.7972612338767916
345,serene-sweep-346,run_7e1c7920dbf1b79715882ceb4edae5f6,0.7415441672007241,0.7038009299455386,0.3632402371387155,0.5812919615314834,0.3625552747946952,0.8331138195809517,0.7322199733212308
346,jolly-sweep-347,run_21806a77973c66555ac72bcc7c405120,0.533928871154785,0.7741118740261963,0.33095652933669817,0.6828706223915813,0.19249842072015272,0.9622908681692846,0.8488758602105914
347,sweepy-sweep-348,run_2dcdabd00a75f1af4a23e2815746f2b6,0.7270793120066323,0.41528908024899636,0.6464075093678974,0.33491199419343215,0.23763423878711373,0.8153486311241583,0.4930738050569363
348,warm-sweep-349,run_02b00fc0e83e58dee0dde336dfe4d443,0.7874921957651773,0.892391460835392,0.2572676344164352,0.7828524768644538,0.29426721415034757,0.9527374884777334,0.8629083153599358
349,sweet-sweep-350,run_404edfd6bc56c19e3e2ad1cde0531bf5,0.5807276566823323,0.7596852070891922,0.45867201700067706,0.6429867537651978,0.25156348704990594,0.9814738564631798,0.807778095398299
350,logical-sweep-351,run_b158507da235997978486541687bb903,,0.624817397056979,0.4490819123923772,0.5238795136998734,0.4615129500947567,,
351,bright-sweep-352,run_81032501b0cc997f34259fa4060751d7,0.304190715154012,0.5432443147087893,0.5021113884419777,0.45561604064598143,0.17361023373341625,1.0155691964334277,0.8496334801717605
352,summer-sweep-353,run_42cf1062a35a2293e8f7da80efd11d2b,0.6632630030314126,0.7929618861772099,0.4751182532279292,0.6720195971692989,0.28062223626026717,0.9838280909831247,0.8023409397448957
353,graceful-sweep-354,run_3a35a237da7b66886f57c43530cf1acb,,,,,,,
354,breezy-sweep-355,run_c9cb34d17ac833c12038202edda63eca,0.9304404258728026,0.7170669952337718,0.5171341896710986,0.5976592270005447,0.20487997473152336,0.8868209402879089,0.6356185098135795
355,still-sweep-356,run_b88e7027670d9e9c9fb60e7a68dd96d1,0.722824732462565,0.4151213592823879,0.4754792284757332,0.3509163491199425,0.27247315224257707,0.6893709948777832,0.5236506771762304
356,grateful-sweep-357,run_d99b50f12fa8d00da9fad7e7154fa9c5,0.5041480064392089,0.3951319600444849,0.5980725527363498,0.2571765559789509,0.09878395451674099,0.8716015395255915,0.5672453174186376
357,smooth-sweep-358,run_40a1a4389296548ced219e123ea64ac4,,0.5750740486393715,0.8539359179992259,0.46860823806931745,0.14322488945040998,,
358,magic-sweep-359,run_d1f4f54e7be6d9f150ae46dc28ba5d94,0.3603490193684895,0.7102426665932686,0.17915765566536287,0.6458900381056086,0.17831648768161762,0.9724687594241157,0.9263498734959843
359,peach-sweep-360,run_e024515153deddc54da491c8c6cfd033,,,,,,,
360,deep-sweep-361,run_195e2ae4ecf435b984f58525367c3697,0.3118487199147542,0.8018775859953502,0.33587709954002354,0.6604064598076587,0.2512160454832613,1.108771064377183,0.986305418187944
361,bright-sweep-362,run_15002097f36ffac09b79a94be1b0e0c1,0.33907691637674964,0.5546270157536441,,0.5697514062783527,0.43277005685407577,,0.9740256205725322
362,honest-sweep-363,run_d18d73022baa7689ad59aaaacdd6fe30,0.5688150723775227,0.730451028267725,0.609244908801753,0.6102885138813292,0.2616708780795968,1.0443459701684275,0.7917349053939896
363,dauntless-sweep-364,run_db19e3d9415fad76c268df4f37eaf166,,0.4570755424819888,0.8941962479926963,0.33574668844129985,0.179358812381554,,
364,charmed-sweep-365,run_f542a5748a04ea349fcc0030b64c937a,0.717719793319702,0.4828106542825905,0.4920267908681711,0.4319905643258946,0.1281585596967795,0.7449017424494897,0.5317166342833649
365,rural-sweep-366,run_d7c47e28ff964e7dbdd008228d8cc1c1,0.39608597755432123,0.294620103273465,0.6873554756010013,0.254454726909817,0.14398294377763735,0.9612339473812115,0.6709623258068546
366,earthy-sweep-367,run_f324fdfa64fa8fdf574bfa2c3d9ca02a,0.4471389452616373,0.40525862141192803,0.16695337450307599,0.32591181273815995,0.17095704358812386,0.7055234406687532,0.6641537218755008
367,swift-sweep-368,run_1afe8f3c9ac2e8b5b066cb58d4c4f9bc,0.1646459102630615,0.5499766397810828,,0.46864452912357163,0.1326437144662052,,0.9669738904981228
368,breezy-sweep-369,run_25306cfceac5c0d6d00944d27eb2f24d,0.6130611896514891,0.8648027451443743,,0.8090546180366553,0.3129658875552742,,0.9498624451433059
369,vivid-sweep-370,run_0b94b6e0a985e40f01f67163f6dcbade,0.7866410414377847,0.6163761211275931,0.5073100460181227,0.5071493376882593,0.34969993682880735,0.8263201865414884,0.6519298595205354
370,sleek-sweep-371,run_ed7f900d6be549445d78eb76f362ec25,0.5186132589975992,0.3451054561968179,0.7496335876584239,0.21057884231537013,0.15304801010739208,0.9553959839016313,0.5472662392671654
371,autumn-sweep-372,run_fbc273ef03b9c6ea515d5d476b8a24fc,0.6147627035776774,0.7086225724296766,0.2674273698847799,0.6462892397024144,0.17357864813645074,0.8497476818886437,0.7721574340759682
372,autumn-sweep-373,run_ef97e519e9b910fdfda208d290b37f5f,,,,,,,
373,autumn-sweep-374,run_3f54e394b8a5d7ae9982b99f589c6ec0,0.7900448640187581,0.6580867326946258,0.5560639986518707,0.5102703683542007,0.32926405559065147,0.8867730698833256,0.6425510300740612
374,playful-sweep-375,run_41315ca9d9c7a0b1aec54522e03f9c98,,0.599199111071429,0.5779838143542696,0.4582652876066054,0.6086702463676567,,
375,winter-sweep-376,run_e0961c0cb5e48c862ea42c66b3e99593,0.24718125661214188,0.3117188936459008,0.9036041160535874,0.2663219016512432,0.2938566013897659,1.216719001084837,0.8508907790519016
376,comfy-sweep-377,run_08dd94c8c685c14ad96dd2d4ab5e2a04,,0.8438883739484071,0.7833096677404837,0.683959354019235,0.6508054327226792,,
377,morning-sweep-378,run_229435fa669681d2bef310efb89df698,,0.8887992571874954,0.5242284008843219,0.7656505171475239,0.6304011370814927,,
378,visionary-sweep-379,run_c95d56875c1a5c963a9bee98a1a0e9dd,0.4182088375091552,0.6734695184381918,0.22552707153275617,0.6065505352930511,0.19319330385344535,0.9180983656515022,0.8623851583083657
379,blooming-sweep-380,run_62737e6ffefcabf529943a69422700f5,0.42416493097941077,0.5576918280572785,0.35599192647489597,0.497786245690438,0.1926879343019587,0.8771182665474044,0.7851788414992369
380,volcanic-sweep-381,run_b8dbdcf5596bf6a79aab07902b4b720e,0.7628162701924641,0.6010402044764875,0.211550945067774,0.496153148248957,0.3188723941882505,0.6798965005363834,0.6356914911953067
381,serene-sweep-382,run_a0a8aa98a12ea2ff9caa0a15f0d418d3,0.5415868759155272,0.6224502548490838,0.5171049322289311,0.5155688622754496,0.30819646241314036,0.9300453876182941,0.7556049917283911
382,pleasant-sweep-383,run_1f02b6a47c1514902a888e0c73c4dccd,0.656456152598063,0.7648022465122741,0.6541361295193758,0.6615677735438222,0.24174036639292573,1.0634091062712112,0.7836661909405314
383,curious-sweep-384,run_eb08f9c38dacba8d6a34e843b2aee003,0.5109552542368571,0.7702344523885838,0.3779056002666081,0.696443476682998,0.1806854074542021,0.987541653662135,0.8699686753209737
384,ethereal-sweep-385,run_528261ad8d09cef66debecd3dc6d6e52,0.1680493354797363,0.3167834167072683,0.7887213675595786,0.2830157866086016,0.11325015792798487,1.189359086626697,0.8860391875848987
385,royal-sweep-386,run_1c6c26471a3eb7dbc5ea81a818b61b6e,0.8768347899119058,0.7418189596597569,0.5382465477873517,0.6001270186898934,0.23665508528111173,0.9247563917550018,0.6567554620458624
386,summer-sweep-387,run_3b41686933b6d09b0648db468a18f494,0.6853862603505452,0.6127528777414164,0.1040789572666097,0.568154599891128,0.14278269109286096,0.6966206454752163,0.6649574057256465
387,radiant-sweep-388,run_f9f7e3be35308ba38cc1b09ae845da5b,0.5084025859832763,0.707848774417339,0.3355653606550146,0.5899655234984588,0.2857075173720786,0.9248362104630143,0.8193632417113043
388,fallen-sweep-389,run_853eda0918789fb8d5fad85595a2c015,0.5271220207214354,0.20020102766763115,0.6218225547331409,0.14042823444021124,0.122125710675932,0.8064473475315076,0.5081814257946418
389,fragrant-sweep-390,run_d8f73d27dae76f1c7ec7a872af8248c8,0.5143586794535319,0.8072296705473083,0.1206035257304146,0.7329522772636551,0.48788692356285557,0.9497433567299326,1.0055347747103145
390,youthful-sweep-391,run_405421e49af94079a0d672968d4a1b36,0.5041480064392089,0.8539716096681462,0.3012974267942884,0.7400653238976588,0.2500789639924206,1.0324324912701435,0.9252596237735006
391,jumping-sweep-392,run_725c44bc6cd1ab6e630f9ff6e3c86a1b,0.6802809238433837,0.38224233958307874,0.5011303034896659,0.3235528942115778,0.1999210360075812,0.7067256008551202,0.4968653576669169
