,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,distance_conc,distance_SL,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,synthetic_EC50_conc,synthetic_EC50_SL,SD_OTI,SD_P14,SD_OT3,SD_conc,SD_SL,pearson_corr_OTI,pearson_corr_P14,pearson_corr_OT3,pearson_corr_conc,pearson_corr_SL,composite_score_accuracy,composite_score_distance,composite_score_syntheticEC50,composite_score_distance_withSD,composite_score_syntheticEC50_withSD,composite_score_pearson,composite_score_pearson_SD
244,deft-sweep-57,run_97eed736a0a68865a02d58fb727428a7,0.5127632617950441,0.2604614292415793,0.6012144485030128,0.5069116718070678,0.09573296744249077,0.38721692270394703,0.22782974731016897,0.5731999209099519,0.3453197577198915,0.09573296744249092,0.3580078592414688,0.3423695425299081,0.3799022985365846,0.2787319222296715,0.6601732814510708,0.40242663297358644,0.7630308733152696,0.6279078968847824,0.4838874337787994,,0.6641370147594107,2.0270538258661652,1.984789089557029,1.8592293086499285,2.3616845010458976,2.257188422484636,1.30654195494068,1.8289936666035786
245,glad-sweep-58,run_5e197610517e3abd3a99fddc5e602e00,-0.35322278738021856,0.4650491306496484,0.952244180117178,0.912065698041693,0.043684995087576665,0.5304333184442726,0.4650491306496483,0.9506831923241028,0.9120656980416929,0.043684995087576756,0.5304333184442726,0.8404231077272128,0.9392807054698884,0.8826983366855027,0.8885791972447299,0.8942828171540608,0.5473683870901891,0.5246485800191594,0.4832528051754995,,0.534695676272315,3.4250205160699014,3.1805383690709723,3.1758652133139633,4.519266987842384,4.51597936702628,1.6527228337329714,3.611016831227968
246,sleek-sweep-59,run_a4510b8ff412c3f5422689bd34d862d0,0.5172303318977357,0.2443312236128148,0.3429802378945398,0.4812530192114748,0.17846071755259682,0.3146845896660564,0.1672674729260894,0.2862955678353262,0.16766378061015946,0.1784607175525967,0.2011972052219289,0.46760717005923097,0.22559720734877234,0.14956932605433707,0.4561272835702355,0.25498118799174874,0.7946164632363412,0.7026231687823381,0.5383602619294328,,0.7398355157777373,1.281025158535804,1.2114687991005986,0.9358103827427278,1.4891692649316424,1.2750331450091372,1.067531471381518,1.3746242725969848
247,magic-sweep-60,run_66aa2d4c7bb7b481255dbb9ca1a0b184,1.2721762061119082,0.15012129011542005,0.5457941785561903,0.47085949983278197,0.08605125859674088,0.3966929135085877,0.11666177492467972,0.5089652732248966,0.31956820630968763,0.08605125859674068,0.33225991779055697,0.6245123546786365,0.27966849909187536,0.5395426151177517,0.434255659118052,0.25612246508263237,0.8686726287488682,0.6163202404734046,0.31997235515139116,,0.6320649140635572,1.809613607711468,1.7953155499206708,1.645050242910989,2.1648151265880284,2.0419248052313006,1.397063368248534,1.847986110180301
248,prime-sweep-61,run_2486cc184b07e44e91619df430ea336f,0.25622218847274786,0.27816451806307085,0.4801702517352982,0.446233882055665,0.1718272520920148,0.33728166283526695,0.2198950909487721,0.43982392057694114,0.2233956374716655,0.17182725209201502,0.2547697613306923,0.348754478914274,0.28488269085758566,0.21529100022347794,0.3975631569686297,0.2425044231387922,0.7542890685680184,0.6601817477453643,0.5046660248316202,,0.7032243434263031,1.7487037533356342,1.606902263088557,1.4257314869853492,1.8872456808697975,1.7355897124101751,1.2085090212469385,1.5620676782002159
249,golden-sweep-62,run_ca24218f06904cae5f09622064b712db,0.38194000720977794,0.26829825076323716,0.4575515386136348,0.4185500353015495,0.19253565741775927,0.34744987804222105,0.17824002649066428,0.4200878315798237,0.035635985284827976,0.19253565741775938,0.2775149455769744,0.4435426714534816,0.37507401003078816,0.14403707605699756,0.5404738509771784,0.34857133729795525,0.7734375653497678,0.6941341732024728,0.5281142502665948,,0.7054060451817359,1.6281020826765817,1.5299353542848098,1.3408121765948415,1.9912267824071381,1.8498808619989273,1.0997934977173887,1.6833976500834096
250,trim-sweep-63,run_75c5872a96eed77ec5d0218ff8f96d31,0.8273771405220034,0.2078689314177773,0.5130706711206852,0.4823083497454573,0.09517566148321306,0.3614276660578522,0.15936793676357353,0.4595912293299199,0.2851993608561551,0.0951756614832132,0.27216501756675315,0.5067023775825922,0.23181948269551356,0.35667507369451634,0.41501273800589383,0.1971960439849366,0.8167688722581143,0.6140339545599574,0.4227537906617948,,0.6797280328530735,1.7014215031822213,1.7053580188703068,1.4896233736991735,1.9569397297158269,1.772101839253575,1.3625287940792814,1.6666888875582437
251,misty-sweep-64,run_58d79ff33a4ee9bd6bcb63e4e96602d2,0.20708352327346807,0.28760934297633645,0.4051647882780224,0.43936308572702604,0.23598519497238882,0.3424172195497268,0.17343357641528132,0.35523399207018197,-0.03201293151499364,0.2359851949723889,0.24444875785475922,0.40254821552029246,0.4052815322497037,0.11694111887963055,0.43918120764587903,0.3449237139951767,0.7636861070706029,0.6986553558591803,0.5242193330531295,,0.7116515964880668,1.5695035892815723,1.3846819533274062,1.1371085807580383,1.9327688963765608,1.7638785160445796,1.0910075364338363,1.73451691818947
252,lively-sweep-65,run_33f7c24c9fd83102d9d6bfb7b7445dc3,-0.3410977125167847,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,1.0,1.0,1.0,1.0,1.0,,,,,,3.5292519897898846,3.301207101473044,3.301207101473044,4.785182162344089,4.785182162344089,,
253,radiant-sweep-66,run_36d781e09dd22102be00524466fca135,0.42086780071258556,0.27320504426399356,0.559749409426285,0.45761584482182,0.11658789849916999,0.36167789582490467,0.22526095562061174,0.5432653783314081,0.24754561331797406,0.11658789849916995,0.32505392412503376,0.3889151900087078,0.3804043188387241,0.22787493747938145,0.6788508257126186,0.4207042043913501,0.7642803348082683,0.6935841485796389,0.5281475537530498,,0.7050691160193172,1.9178113513101893,1.8485797984328476,1.7502554218558395,2.251111667873521,2.1710943120458954,1.1032294555549091,1.693331539204966
254,absurd-sweep-67,run_e9ebd2152c4ea2c3cdb511eea675443f,0.1432675123214722,0.28905177971607826,0.5022009927882366,0.5588978484634536,0.15198953145644886,0.348273063817945,0.21872107287190415,0.47061700644167626,0.31874326483594023,0.15198953145644886,0.23716013379886997,0.4406009529728278,0.29614918882795543,0.2833383349828134,0.517482017665182,0.2940598676913146,0.7625960731518286,0.6670845761181452,0.524542573957028,,0.7139937942218261,1.8890250744857309,1.708208449794408,1.5376084820648455,2.0172826624484164,1.8750181536144432,1.179299445877378,1.5944279272869777
255,solar-sweep-68,run_4b4f00713c470e00fb2bb2050cb4e569,0.475749969482422,0.25037440640592423,0.42774187505853695,0.3822303147411838,0.21725531049903446,0.335688299458771,0.17026523275911812,0.3816302956510879,0.023982757980008255,0.21725531049903446,0.27391818500008974,0.4761218030048238,0.3160534757933162,0.21407676999861658,0.4534595762124374,0.28949591942056463,0.7866076636309833,0.6901165915656033,0.527363519650804,,0.7061666777520029,1.500189729597812,1.4277319334091376,1.219008715208473,1.819295826421905,1.6605424047925363,1.108692382948081,1.5813341298938255
256,dashing-sweep-69,run_ed575dd8df97499029160784394d382a,0.41321009397506725,0.26446764049960986,0.3798143465184769,0.4972427631823417,0.19160907273774433,0.33252651772928565,0.18211579129570957,0.323223335726848,0.14557987440080294,0.19160907273774427,0.20496702189939223,0.4483071606152909,0.23405718489843955,0.1485004629186221,0.4702468818655727,0.23773997276918882,0.7745015643776121,0.6864378846121222,0.5286209709644345,,0.72686093774534,1.42624056090217,1.3265680821658636,1.0483763202465626,1.5907992432714537,1.367461979224847,1.12082993158992,1.4237693251786532
257,ethereal-sweep-70,run_5303e0096d5d6ebade7cb0dfb26495e0,-0.3410977125167847,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,1.0,1.0,1.0,1.0,1.0,,,,,,3.5292519897898846,3.301207101473044,3.301207101473044,4.785182162344089,4.785182162344089,,
258,elated-sweep-71,run_166ec90b35da4a2c4d286585c74ab95a,1.3525846600532534,0.1393168117883456,0.5238987231119852,0.4729069897068112,0.07804824338516789,0.40213482629299024,0.1038855482890192,0.477776737119249,0.32381554011370794,0.07804824338516765,0.3362191607402748,0.6636142220962501,0.2900009609188889,0.5560323085272803,0.41589329966094396,0.23627304808432217,0.8790641928169405,0.6293555888938058,0.3036745036627304,,0.6228456786767769,1.7585948038710086,1.7285106061994853,1.5486622667598,2.1396986360180468,1.9972271162086146,1.3686736138140962,1.861136426591107
259,vague-sweep-72,run_8403a4ea33180d4737add1cf5f7c3043,0.8784300088882449,0.20974535347225884,0.5731166682276545,0.5294489242317267,0.12643137852762817,0.40240064669973447,0.16519287260649584,0.5426878128479705,0.33340269778157633,0.1264313785276283,0.3371787646133014,0.5076388771497146,0.3834453025921247,0.3939756728282731,0.39662265586973183,0.33145734898922896,0.8109232081290185,0.6378556934757031,0.4045382581603321,,0.6413808161673269,1.8920154809389693,1.8997200927181377,1.7560030370660407,2.343534401678581,2.2286237294256592,1.3045342872836239,1.893416691558561
260,usual-sweep-73,run_1bec2484add6daac6591dbd2579f72a4,0.12603700160980227,0.2968283951825121,0.38608431415399663,0.4884210917468693,0.2224811125791917,0.33227784702620244,0.2050091437946371,0.3240402526718906,0.13087213407156925,0.22248111257919176,0.2087344999809015,0.40045590014471594,0.23669348207982988,0.13365875980376507,0.44093711954766973,0.2279148530062162,0.7507089603317982,0.6812440464581475,0.5393604616735735,,0.7275403718308635,1.5789165468054378,1.3480627713157312,1.0531747803819098,1.5986684684546675,1.359280969724886,1.1359526336569639,1.4243791709148008
261,clean-sweep-74,run_e535acbeba13563954ca9dfcee478bac,0.28940647840499883,0.26995391728189727,0.3086385064468796,0.5327784177473894,0.1889783853372633,0.3086814138527511,0.1750340540499861,0.24566825887421556,0.12798483891345547,0.1889783853372632,0.2097073558976662,0.44475590960490347,0.3045986466174921,0.16900020219434073,0.48495422241794034,0.2777808113145461,0.7803783490562104,0.7255149440166049,0.5627475469718035,,0.7560775316274222,1.319611030557036,1.144248765125337,0.8065643019944303,1.5695469025082207,1.3433980109908061,0.9964154940708854,1.4652699681310668
262,sparkling-sweep-75,run_2a79304d340c52c0040357564455830e,0.32961070537567144,0.2722317130378721,0.4000759680725963,0.44288209282449537,0.22290798522885122,0.3494751021381784,0.171100591775351,0.35364178452124506,0.002772100627995841,0.2229079852288515,0.2667807901492102,0.4464817525469747,0.38229258174526953,0.07535761793783058,0.48666802217453736,0.3411069922139669,0.774757344574766,0.7077111921257287,0.5320074035474681,,0.706947040692311,1.498724176352594,1.3677947419186807,1.131330285390378,1.8807879632041749,1.7165107401804371,1.0602258232296644,1.6705028293170705
263,legendary-sweep-76,run_8862d73a32e1b87d50b4db46c04927b4,0.4189532995224,0.25648281242552634,0.5120404191772555,0.4406042138902307,0.12186113087373379,0.39018849862919297,0.19552418151122208,0.471413110216145,0.18465683177882625,0.12186113087373367,0.32280107668957697,0.36794593341198273,0.28083033373912064,0.22667688280177511,0.4231009123664444,0.2518782708189744,0.7727839504548885,0.6528953440701313,0.4752744824264622,,0.6466622493168805,1.7758381824214529,1.6975775137176303,1.5148039661668502,1.9639737263189483,1.8083291842212312,1.2376511720374321,1.583415234939033
264,avid-sweep-77,run_661b1b7774b1255791cdfac77a7cf520,0.4604339599609376,0.2721138095130584,0.5063688301957479,0.4836200810077664,0.1691381237930684,0.38009355942879014,0.21288108551517562,0.4770326662712166,0.2051317305191185,0.16913812379306845,0.31775906381326774,0.4050125437057031,0.38433166753389986,0.1996288137577286,0.5521139213114536,0.35763039406789243,0.7512463878253729,0.6725203860727307,0.4846123011784155,,0.6682636153224549,1.75758749889031,1.6947059420500565,1.5372049409022035,2.1337814697280817,2.0109684634198794,1.1831871428671235,1.7552569457436227
265,fearless-sweep-78,run_3f1e5a466b4a26863953da7dee936f96,0.5625399947166444,0.23802714791373472,0.5426409832141779,0.43423878711307634,0.16671240302198734,0.3820283578145354,0.18796079582370664,0.5119623697876017,0.23885400022295714,0.16671240302198734,0.3156558865188518,0.41251632955538,0.3298946867406445,0.3394725920250295,0.42596306356907937,0.283331974065387,0.7872273778264849,0.6524154138360396,0.43786798792850323,,0.6583680090369728,1.823328535150055,1.786004651173641,1.647250792980401,2.1362417981813278,2.0216704927504074,1.2527629596734806,1.7155557232025351
266,northern-sweep-79,run_0e556845137cd6f6376511fa213cbcd4,0.9352266788482668,0.20273636520993096,0.5520693494843538,0.44306045854854886,0.16207778568282685,0.39289425414769485,0.16383321919268698,0.5245647445703643,0.25057411467429674,0.16207778568282669,0.32829132045702414,0.5375318894284323,0.3410201880451608,0.40965105513520417,0.3811688662855934,0.30853123662646603,0.8131550071145115,0.6614004463746143,0.3919892604435328,,0.649424688432549,1.8023051404973165,1.8125149020376523,1.6856187063264223,2.2147036993191698,2.112110941401284,1.2454255047715561,1.7806703495046297
267,driven-sweep-80,run_05ffe4019714a13faf19c345288d4ffa,0.3289726376533509,0.26403867235613887,0.3492502055300595,0.43938538144253264,0.22071179320391643,0.3335165233497114,0.17734195283357274,0.27949486435016085,0.07141689272044892,0.22071179320391612,0.24161437955880047,0.39064359735720816,0.320711083415187,0.1397503431982888,0.38057750481438984,0.2772200916630993,0.7756819040941388,0.6790000557239235,0.5420680115177066,,0.7202593104958204,1.3649521218970242,1.2175931153521198,0.9042811138035657,1.6380542003812117,1.4207085913780728,1.1359709311767712,1.578327762320701
268,stellar-sweep-81,run_df53c7efc9fbc6982bb1cd12669edd70,1.3104659318923952,0.14333556597454788,0.4283246438346187,0.4285162201330311,0.15846630755158048,0.3504962890379874,0.09859243260057571,0.35973484020688284,0.2220653264464343,0.1584663075515804,0.25392007146749235,0.7021901958861617,0.15461084227354557,0.45390373421021835,0.41855694070373745,0.18814991332425768,0.877812585429643,0.6169805466217834,0.37258074350455994,,0.7007025018155292,1.4541785485088974,1.4278624725620022,1.1632390251201925,1.725379968924194,1.5136940992738772,1.3695341194589339,1.6774291344125796
269,treasured-sweep-82,run_a071eaf7884ff4cf13224324331cae9b,0.48915117979049694,0.2474970586833437,0.47046611095501234,0.41113299394299724,0.17815834942575462,0.3519680454248878,0.19466122805301136,0.4290583080973642,0.12918137564564647,0.17815834942575473,0.30218557382518674,0.3795158137366677,0.24043753332330162,0.22781427917717542,0.4923237260421933,0.3234891290538509,0.7761245404422279,0.6645261797637863,0.4988016249823693,,0.6921349908849228,1.6258476162879822,1.563223831809373,1.37676836795248,1.7937955349804888,1.6338680521920044,1.1944650991767451,1.4835027961316658
270,distinctive-sweep-83,run_6148cc7a5e9d9635da8c7213ea9552c0,0.7093170285224916,0.22734057311147404,0.5003121975586153,0.41463713723012885,0.1408383304536369,0.3521559126331733,0.1673051017106044,0.47385865775862973,0.1315335736316002,0.14083833045363697,0.29065551624115915,0.4958604804838709,0.35545104239917613,0.2055492768891868,0.5772863314565998,0.33099365937752756,0.8003691683188019,0.6921181491387212,0.5112095444833011,,0.6959896875334705,1.661187375264061,1.6512815150701468,1.513509944922331,2.0684083733088907,1.9601772649790554,1.1075562826599903,1.6668123697709916
271,deft-sweep-84,run_2d249feb9fa330b879c3202ec693ea26,0.45851945877075206,0.250958906858724,0.5387801400726381,0.44024748244212397,0.14602093708710237,0.3563825350536045,0.20495646349631616,0.5112130956469253,0.22731596744825527,0.14602093708710231,0.3161508893290646,0.33757871709463894,0.2997080662094076,0.22550436846193955,0.5596364890902051,0.3567003632261838,0.7771252340383503,0.6621752750737939,0.4970234236597366,,0.6945777362133374,1.841157086099245,1.7775372322669556,1.645316988484279,2.0549207945893624,1.9416819648272692,1.2016297455389913,1.5833429525231129
272,leafy-sweep-85,run_7e4066ed1a0f3bed8ed57e1d679a98d6,0.508934259414673,0.2575941158615361,0.6013809538676074,0.47213778752183116,0.09576091743740896,0.37409428127540795,0.21285098248756346,0.5820767381599076,0.2650849095165547,0.09576091743740917,0.3374173014005852,0.3731757536782882,0.4187687769933655,0.21640839000095777,0.6583382907803516,0.3844795094884675,0.7691002394417752,0.65274755721463,0.5039997210515365,,0.678295372721643,2.020061922003818,1.976324704009852,1.8718196604021706,2.4177727262753597,2.333125470545777,1.2268551529609621,1.8560547369590752
273,pretty-sweep-86,run_9c73836fe78dc3c6e285e63ea35b387e,0.7188895344734193,0.2218919251137016,0.47436858043770114,0.4362342536509233,0.19646644306670732,0.38228326477349533,0.153482794865427,0.42736203469555534,0.14099438891159713,0.19646644306670705,0.2918528773694848,0.5026187943409454,0.2496720679784635,0.27542955655588547,0.32350883545145276,0.2636223472237267,0.8056061161457635,0.663330576785444,0.4571547362475912,,0.6632470351505946,1.5873181530341502,1.577907428068529,1.3674134243218135,1.8551658577845762,1.6797821231788514,1.2107571877691146,1.554921694514009
274,polished-sweep-87,run_b2c313b7caa95652d47bb7e762f8e02c,0.15539258718490603,0.2874387591532018,0.3472053115211307,0.4804578053584035,0.2147508215604567,0.3244544640288864,0.18902694471829834,0.28419343760731786,0.07498049124893166,0.2147508215604569,0.20919598291577718,0.38111079394078057,0.2904737553215677,0.15064797965286422,0.42064347359260196,0.25859054612042454,0.761352039650145,0.6969868368075312,0.5492956267153088,,0.7362807820717157,1.466191211267096,1.2324674545310315,0.9214186668871596,1.5908068087659175,1.3640757442407339,1.0854754956958492,1.4798470624000142
275,dainty-sweep-88,run_181be64aa437d79ccfb5b10a722b9d56,0.48978954553604137,0.25491745498970225,0.4791452030845119,0.5017725093827803,0.14302944066131382,0.3303173240849659,0.2107061417702085,0.44742593112921875,0.30545873434654985,0.14302944066131348,0.26591395058234923,0.3959304644650343,0.2512477029981088,0.23773499771201134,0.5377571221707562,0.27743987186665336,0.7747978576272405,0.6717921222393954,0.5151139473680775,,0.7121993013210169,1.6756764650151275,1.6163414912758074,1.462737760173288,1.8593258888281494,1.7274648185950572,1.1674907276751485,1.4857885258859465
276,pleasant-sweep-89,run_7410178237b0f242c57ed28507b506f3,0.4910656809806825,0.24747448141263476,0.35517675585110253,0.4055070417301474,0.21516329572788565,0.32498844343832856,0.1776806118942077,0.28865786269551363,0.10977667124967501,0.21516329572788565,0.2224207430342972,0.44627460768524746,0.22226321376703914,0.2080277538337111,0.38142872045041304,0.22314008761903636,0.7849388188125402,0.6745230186975665,0.5132685719810985,,0.72559324500412,1.298058311840238,1.2195018896304857,0.936405325888944,1.4911843590188876,1.2701578122908292,1.1586679629007228,1.4418590021298048
277,driven-sweep-90,run_65d60bfabcd55624bc0d8f7752a7e624,0.4719209671020509,0.25404195860331985,0.5947051294058884,0.458842109174687,0.1107963207643053,0.3787332761156857,0.22009076062825028,0.5742353761460254,0.3033369254208316,0.1107963207643055,0.3454800007171694,0.3767366996419619,0.37058318994363776,0.29655865232151024,0.579759901652683,0.3803206257872498,0.7709479876279048,0.6501918591390304,0.4749012127042181,,0.6651494039628821,2.0065257176410807,1.9523870792697924,1.8541617797304952,2.3270178102265398,2.2452421889910337,1.245733083335787,1.7762453368634576
278,dauntless-sweep-91,run_37fa79a9793b2b0cdfa523df91fae1f8,-0.3410977125167847,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,1.0,1.0,1.0,1.0,1.0,,,,,,3.5292519897898846,3.301207101473044,3.301207101473044,4.785182162344089,4.785182162344089,,
279,skilled-sweep-92,run_d6a5a6ee1a24b429f9c793d6ec0fae6b,0.35067021846771246,0.2767822873785531,0.530158284162218,0.4869978819070268,0.13601145102822104,0.3566990250393469,0.22472913546613293,0.5126648142944856,0.2389877745159972,0.13601145102822096,0.30904155762963054,0.34990478224775634,0.41069831769166054,0.18798412242335236,0.6275995357645323,0.38387957908692893,0.7577809239471052,0.6984436732946278,0.5174900407033685,,0.7008079038349513,1.8626524541161644,1.7676123540659885,1.6540466918595311,2.2291154978415615,2.1401805828766385,1.09583216022561,1.7450932903015401
280,stellar-sweep-93,run_cadecc4ec58bbec2286b2e96f04b49d5,0.5306318402290345,0.24540991543557827,0.40104898379694676,0.4708855115008732,0.17803638581156622,0.3270479669416076,0.17137151902385905,0.3472885642034281,0.15308981457396598,0.17803638581156622,0.22439607708324072,0.4449067771870583,0.24939577094049978,0.134001000329896,0.46524461967490477,0.22270147986411595,0.7877886419645069,0.6813443536869674,0.5236019339959291,,0.7213978729300318,1.431936628623578,1.3749043841595578,1.1220063088608825,1.6517393498029957,1.4480258876242758,1.1346378219693949,1.4578353134527584
281,eternal-sweep-94,run_14b2e6801b195443f72daf8f1fa35f28,0.31812369823455816,0.2751517067162363,0.5508725921763293,0.4595704358812381,0.13566758139377308,0.36672146776518316,0.2171782927067892,0.530996014277835,0.23718553751254148,0.13566758139377272,0.32470001660403125,0.3485761403345702,0.3531243232639252,0.207554619076504,0.5986691019873099,0.39046752940564816,0.7627505538645531,0.6835161602181585,0.515008802678214,,0.6928213339962609,1.9263349668622205,1.8225036557866252,1.7096757183213478,2.1755623865272637,2.081956575948261,1.1371560884952332,1.644589946436001
282,fresh-sweep-95,run_0553858b6ac9bbea9dcb5f8e935c0bf8,1.1668795347213747,0.16255885769044554,0.47228726338026705,0.4592545799115602,0.10279245858318935,0.3677371979411002,0.12683158108626774,0.4192761179274244,0.31154546467987065,0.10279245858318929,0.2838283751201455,0.6197955901370515,0.22903806499176285,0.46633634496482895,0.5062449494342903,0.22945462647079706,0.8579802341264604,0.6166538042896361,0.36931102462803217,,0.6601562575475589,1.5714057845734128,1.570952813707523,1.3678711405561395,1.8958093931711029,1.7312631138872439,1.37385634445913,1.735995900787443
283,northern-sweep-96,run_dcad49d11a9ad0232db2a053e543af1d,0.5963623523712159,0.2362811723122386,0.4867628235147202,0.44922150793355875,0.13124724734898535,0.3206316391764713,0.1987978857640273,0.45101620305329226,0.2885660138976627,0.13124724734898505,0.25716682218329756,0.4225736468412477,0.311936734008903,0.26559333397184176,0.5088429186792752,0.3459986460787749,0.7917502165362291,0.6570253796456443,0.4942427227504501,,0.717934833747021,1.653512557355893,1.6208051144846418,1.4686548600427258,1.9619283334097537,1.8382330277262235,1.214691029799648,1.6424456959583564
284,stilted-sweep-97,run_b48f47c23b6c995497e565b777c97bcb,-0.3410977125167847,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,0.49080728794298484,0.982704255252724,1.0,0.0,0.5491187001148251,1.0,1.0,1.0,1.0,1.0,,,,,,3.5292519897898846,3.301207101473044,3.301207101473044,4.785182162344089,4.785182162344089,,
285,toasty-sweep-98,run_c26f28a4e949de6548b8c02ec1ab89e8,0.3589662909507752,0.27705572321269545,0.5858543286191502,0.47239047229757347,0.1236016532845479,0.37014595177347426,0.2299846223700615,0.5695159897182938,0.2759206272527961,0.12360165328454792,0.33368568179036673,0.3590368472632264,0.4006611707659964,0.2116363907246006,0.6594309357850315,0.4285093687942186,0.7600683024932019,0.6744370375685926,0.5181234787294781,,0.6953909852011346,2.0165142990003524,1.9318813565279795,1.8364394203235654,2.3475852983156607,2.2696918076438917,1.1617592806994972,1.7688063159822942
286,clean-sweep-99,run_641b1c4786a4417e72c3cc953b2cb876,0.600191354751587,0.24120301732680097,0.4874496581436733,0.5142581100665156,0.1309414913439713,0.3374274353163847,0.18985728656326292,0.4488308201429865,0.3027089294340599,0.13094149134397093,0.2581318827802163,0.4594317940929333,0.24656237822120639,0.25463397503431984,0.5624136805504696,0.27640818569600806,0.7876911585989096,0.6514512619602595,0.49386203233684034,,0.7104393202753504,1.6734336105231051,1.6427756972820657,1.4636152282353918,1.8927646683586365,1.739544662987628,1.2313053700598497,1.5491801097820825
287,dry-sweep-100,run_db83cdf3f9c1e229c5bd6d3cbee762c8,0.36981493234634405,0.27436150224142125,0.5057028087373691,0.4692616402214707,0.14253057560050145,0.35452413080234896,0.21255998655398092,0.48246490379111895,0.16043625283341365,0.14253057560050172,0.3054463561167147,0.3778645784012535,0.34757952404178355,0.1683608424054741,0.6108809068524965,0.3671898214923754,0.7627613370409017,0.7035179019729203,0.5326034480912754,,0.7041794673991866,1.7817668237245938,1.6890334598651842,1.5487560727915783,2.0572010832053147,1.9436788935433131,1.0741313068913756,1.5915402390895244
288,autumn-sweep-101,run_0499c71789841ee2bd9c4a382c21ad7f,0.35067021846771246,0.2597991626341153,0.4885475528914697,0.5110289472706327,0.13300555612020193,0.3267782488749405,0.20213681324332528,0.4493875724558501,0.3225112407565677,0.13300555612020207,0.24380954162739799,0.4022862706073716,0.31198311955937896,0.24875863316625693,0.5330031172164665,0.2527449234618097,0.7822831567740498,0.6627518853448138,0.5155894219684182,,0.7230191681262215,1.7520179406888885,1.6478571856251236,1.4711779955056856,1.9779997659783235,1.8334160641965795,1.1913929411902442,1.6175496623942927
289,crimson-sweep-102,run_4ac7e6fb78f4061c7aba389ed0dfcc2b,1.3647097349166872,0.1404908298652137,0.4819081514782555,0.47370220355988263,0.10243419046651082,0.3526470177834632,0.10984093058492683,0.43864797643949094,0.3342796625915056,0.1024341904665107,0.2587508311759786,0.6746682970094177,0.24602345518286298,0.5063463482637891,0.5136688909263226,0.20447731549093043,0.8781517025388885,0.6552474741315122,0.34709359888876873,,0.688691642325455,1.6369977498495167,1.6020256288666537,1.4310584876931673,1.9706155018004912,1.834330323466703,1.2765879590271934,1.7165419183707746
290,zesty-sweep-103,run_2f7ebc46c04962564a70787e84f2bc54,0.2734524011611939,0.28101427134367374,0.4724121424037132,0.44262197614358423,0.17578429379679505,0.3637358602642146,0.1945734275558097,0.4387780587555804,0.09010441826762301,0.17578429379679492,0.30091649575427903,0.41030858867595504,0.3058547799820612,0.13647798742138365,0.5469394473647357,0.33761914347206307,0.7626382475745723,0.6942346059556728,0.5301115708263825,,0.6908433860409418,1.719161990636237,1.5832294708502397,1.4040083594321362,1.90501086630479,1.758888943829574,1.1009361922184895,1.5279107770767058
291,sweet-sweep-104,run_6ddfe849679412cecb5f29ef364e651b,0.4068282246589662,0.26362475572647387,0.34353699020740325,0.44238043922559533,0.23163007758241017,0.3333536011649326,0.17534261008300878,0.2756132080380466,0.07041358552264904,0.2316300775824102,0.22899453626031993,0.46242664769368275,0.22620142629830298,0.11484191595100517,0.40111466352705943,0.21809827384046412,0.7747437579111746,0.6775815400353775,0.5330992359319195,,0.7277375499736319,1.3144313768615992,1.2022375394442184,0.8918124849917235,1.4778609623368735,1.238558610295651,1.1437977668044843,1.4307240314251057
292,fancy-sweep-105,run_e53e510bc17972406d053f6915f159fe,0.08710920810699464,0.33152715167661323,0.5170251735298096,0.6799227081862435,0.15258325710607448,0.39456790931860336,0.2418903697906082,0.4931004339546068,0.2748541488610606,0.15258325710607448,0.3186508484036355,0.48167633894674083,0.43477387253924854,0.3591288616458619,0.6341495616247185,0.4532576239490414,0.7233956384508731,0.6848879469353488,0.5227574724584952,,0.6772197917053733,1.9921884418060587,1.8014870085685941,1.6017291074978286,2.3444880633599645,2.194722071470947,1.1389584991510444,1.8837450198963592
293,dulcet-sweep-106,run_1a994117ff42909488b8e6230bf82b5c,1.2058073282241824,0.1610587234811141,0.50220619608088,0.461439560031214,0.13823220516990212,0.35676450572605223,0.1319139755814273,0.4629005234512399,0.3337445654193453,0.13823220516990203,0.2765584598318861,0.6321770949677724,0.24914423254353046,0.5020632336195979,0.4640909892119627,0.22351554403654825,0.857930314124234,0.6312220594295832,0.3585403354958543,,0.6794869664613085,1.6665514566711854,1.6616187931626916,1.5071680987915594,2.008337837576872,1.8825513363694681,1.3385163395880486,1.7504484703628653
