,name,model_unique_name,acc_OTI,distance_OTI,distance_P14,distance_OT3,synthetic_EC50_OTI,synthetic_EC50_P14,synthetic_EC50_OT3,composite_score_accuracy,composite_score_distance,composite_score_syntheticEC50
256,easy-sweep-257,run_a1ce0323cc83600805c3be13598b5606,0.6644178912753153,0.24267177196341233,,0.5055590650663301,0.2980609690245925,0.6667573943023054,0.6627500526426613,,,0.986226848341967
257,firm-sweep-258,run_2fe646297942e6a3766e1b603c53b459,0.40489870025998087,0.4593916188045098,,,0.6259781061312667,0.776574124478317,0.4459465150558004,,,1.0926043448821559
258,earthy-sweep-259,run_826bed2c84ef1f47123e07568a500bda,,,,,,,,,,
259,ethereal-sweep-260,run_1718bfbd5178df71cab3343d3f0f5c8f,0.30947819210234156,0.5303126994256541,,0.4252684775742267,0.5234401845761136,0.6650880058065688,0.19359865234786242,,,0.8682235429241383
260,usual-sweep-261,run_1e9d3381e18dd479801d8f0c5740bd30,0.818184534708659,0.24926611359285294,,0.7130764371446625,0.32064208924451315,0.757956813645437,0.8590018951358191,,,1.1896193242350928
261,zesty-sweep-262,run_4ddb16ba65d5298827f3a183e5d87a7f,,,,,,,,,,
262,playful-sweep-263,run_b515e8661271f1bf7816f1ccf324e6a2,0.203725644520351,0.6550946607104874,,0.800631711939356,0.38123803446075233,0.13400471783705306,0.05097213448445271,,,0.40730561230602647
263,olive-sweep-264,run_5bee068e1d7009e71404c6264eea63a7,,,,,,,,,,
264,volcanic-sweep-265,run_a0422c2f532acb3a773b236b3a0fee46,0.6783965996333533,0.20667942990853025,,,0.2938196455745925,0.5814371257485025,0.5427528602512834,,,0.8479267554660651
265,good-sweep-266,run_72e06f9c00088010429168d0b8d0ce13,0.32528023492722297,0.5088704530950865,,0.10675931775110561,0.6125079770261656,0.6904917437851568,0.19825928265599962,,,0.9440612338802096
266,pleasant-sweep-267,run_fd803afd144a42adbccbe09e1e46c0b8,,,,0.3207833228048013,0.09447744342447602,0.5214117220105248,0.9425563276479237,,,1.0812994968810195
267,lyric-sweep-268,run_497513d3ff09526a579dc19af351d888,0.6139727774120515,0.3651138055732822,,0.45773847125710765,0.5413087231849196,0.8871166757394299,0.6836948129430758,,,1.2439572852056988
268,happy-sweep-269,run_6bc1cdf2c65fcc0e42500f41ea9af27c,0.3295348712376187,0.5449904275686028,,0.5061907770056857,0.458053114721908,0.5686626746506992,0.31651575770337936,,,0.7958467932472134
269,twilight-sweep-270,run_b15baac3d60635d19357e7746fbccb78,0.5167289347875688,0.42871729419272514,,0.9064434617814284,0.20989642138333908,0.22248230811105088,0.1471608057836767,,,0.33942773588917835
270,sunny-sweep-271,run_b90a589e64b745dd8ded7cea9c24b391,0.49181021962847044,0.3164433099340567,,0.23013265950726508,0.3390604290412834,0.45684993649065603,0.22268547764441762,,,0.6109522575184562
271,solar-sweep-272,run_22921a2fa461b601423e666a199bf8fa,0.4820858637491864,0.42693044033184435,,0.714403032217309,0.2750871336704134,0.3213754309562698,0.24054186846353842,,,0.4866369172363131
272,absurd-sweep-273,run_f762561458b7219fb5276e92cbaea531,0.5331389449891591,0.378217400553074,,0.3786481364497797,0.3619949928820388,0.40680457267283615,0.336225170211274,,,0.6399825781244333
273,earnest-sweep-274,run_a5394a46e78c26566518de376462627f,0.2979305017562141,0.38332269729844715,,0.10246367656348734,0.4019733935496555,0.4388132825258578,0.17400154418474315,,,0.6200130993951819
274,fresh-sweep-275,run_c3926904f8b58487de7b64a7e45c95d1,0.579329706373669,0.3672410125505214,,0.3895135818066965,0.4662215895145049,0.6165305752132108,0.3031515406752312,,,0.8302851180865103
275,curious-sweep-276,run_96355d8147475d2234adc31f1943bd22,0.3672166438329789,0.5168262071899598,,0.4357548957675307,0.4027588238181728,0.3150970785701334,0.20937741278865585,,,0.5525755514614287
276,earthy-sweep-277,run_b5e866c30de91bf8f568c90267e3a97c,0.45534381412324465,0.49925547755796645,,0.7241945672773221,0.324647783613962,0.4359825802939585,0.08522495964062664,,,0.5502183997931932
277,sweepy-sweep-278,run_0d7fe19494ccbb80233214966ba5f062,0.46810715539114833,0.34724526696447583,,,0.541622895292329,0.535311195790238,0.2195971081631233,,,0.792550520129049
278,rose-sweep-279,run_83cd5a6c6bad2a559cd3433e013f0595,0.7416050547645208,0.25330780684960663,,0.3562855337965893,0.253841244906977,0.565868263473055,0.30079314943497115,,,0.6892886100676142
279,ethereal-sweep-280,run_adceca80e7142e02e15620b736d58968,0.49120253608340325,0.40144650074452265,,0.03992419456727792,0.5697412989053076,0.735383777898749,0.36334666947427624,,,0.9987067891493442
280,leafy-sweep-281,run_3422ae9632ddde2aba8e6a0e362e316f,0.5860150768643335,0.3574133163156777,,0.47258370183196463,0.25835746895095923,0.2765559789511894,0.2975924756089003,,,0.48144893062030003
281,graceful-sweep-282,run_5d43fd78f14cb0381f28a40949cb1394,0.5118668987637476,0.3753669432035739,,0.4241313960833871,0.4119876294732697,0.5341861731083292,0.3829437776373985,,,0.7757155478719807
282,pleasant-sweep-283,run_4593eae73101e4d5882cb4a048e3a509,0.5051812444414413,0.4533078068496068,,0.522804801010739,0.4346865642334695,0.6021230266739254,0.12222924124377027,,,0.7526250964398508
283,graceful-sweep-284,run_97119be3d0cd47ed65702fffc92cf584,0.35384561902000805,0.4624973409912786,,0.01895135818067051,0.5947572529576359,0.7065686808201788,0.2007861304134198,,,0.9451404979303742
284,icy-sweep-285,run_8811a87685adc0dbe76ece3edf5b1a18,0.654085851850964,0.3163156775154223,,0.5716361339229321,0.375386578960286,0.5440573398657241,0.5007510353056812,,,0.8292557338270183
285,snowy-sweep-286,run_2240c4d7c0209af597fd9642f7531d86,,,,,,,,,,
286,zesty-sweep-287,run_dcff52a3dcb5e50fef6fbde9553a8286,0.9555414517720543,0.11648585407360154,,0.581617182564751,0.16500908153747862,0.5092179277808023,0.9945532392784461,,,1.1294543110380635
287,comic-sweep-288,run_f11fcb1074829dcd705043d45c93b6bc,0.41279972167242157,0.4222931291214638,,0.4900189513581811,0.29429090373570266,0.26708401379060165,0.10639432863058797,,,0.4114131252267342
288,desert-sweep-289,run_c37cda272689282cd833701e0ebf78fc,0.5902694293430876,0.37894065092533513,,0.6215413771320278,0.32464778361396,0.19820359281437203,0.16698252263634492,,,0.41540824555607875
289,charmed-sweep-290,run_48e729ace1be3ff194d53e382a21b90d,0.29428383282252735,0.5278451393320573,,0.5586228679722051,0.49100191448627967,0.46984213391399,0.3317891485926867,,,0.7562529669058519
290,treasured-sweep-291,run_be501db3da008d3a8a5d117dd500bf28,0.5999937852223716,0.33728993831099785,,0.5217308907138347,0.31691129546905045,0.35784794048267204,0.270077911139186,,,0.5490264071871842
291,celestial-sweep-292,run_3cd0e14f7a4277e80be4e6febd865311,0.3374358926500594,0.446713465220166,,0.019077700568540527,0.5078493937460119,0.45111594991834636,0.05523969958587801,,,0.6815189149313919
292,splendid-sweep-293,run_9eb4b87724e01f0ed710e00eeece2114,0.6613789058866957,0.29904275686024273,,0.4909665192672137,0.3206420892445139,0.43652694610778475,0.24756089001193468,,,0.5955279324572247
293,super-sweep-294,run_cef3d702ad3f25f28808fc17606f6526,0.6443614959716799,0.33205700914699027,,0.24200884396715144,0.3758578371213969,0.5793685356559614,0.5855408156103062,,,0.9054253478776095
294,fresh-sweep-295,run_7c21a9925d2d0d12ec6b91b2706704f2,,0.01565624335247836,,0.6538850284270377,0.0830101615040991,0.5389765922700059,0.9577735663648504,,,1.1021418503782394
295,lively-sweep-296,run_a21feea6698a7616902c34b791abec17,0.6328138056255525,0.3482237821740055,,0.5728995578016434,0.4511020568455154,0.600889130829251,0.6840878781497859,,,1.0161382968230572
296,trim-sweep-297,run_7c2a61232218b12aaea4fdd737585720,,,,0.5811118130132671,0.09899366746845849,0.5486663037561247,0.9091457850775604,,,1.0664804347012453
297,ancient-sweep-298,run_890a7a0ca6a30c6dadbf567b7282d05e,,,,,,,,,,
298,pretty-sweep-299,run_84af64996507bbb13bc7f5c0c2e93695,0.36235460780915774,0.45781748564135305,,0.5796588755527483,0.2468901870305824,0.44171656686626876,0.4410612760581191,,,0.6712699450549944
299,easy-sweep-300,run_98088f23e75122e34a899c71ff866897,0.568997383117676,0.35881727292065535,,0.40581174984207224,0.32782877620146456,0.2988023952095822,0.17770758756229554,,,0.47784366121770855
300,cosmic-sweep-301,run_1a91c9f4d93a81a1c5f6363b612bb52d,,,,,0.5528152766187228,0.38245327526764655,0.13531269740998067,,,0.6857001997275123
301,fancy-sweep-302,run_f4dca68026872e5f2ef17ba84144bb8d,0.44197278931027384,0.474324611784727,,0.5827542640555912,0.3518236709047174,0.3520050807475963,0.14216326244121602,,,0.517588509792212
302,cosmic-sweep-303,run_90bb852733b26a2971da994059d6436d,0.3757256326221286,0.4747075090406298,,0.2968414403032222,0.35743949732462754,0.36546906187624817,0.253513020284972,,,0.5706132498377477
303,northern-sweep-304,run_ea4a7abf2561498bfd6aed9da1be754f,0.57872173899696,0.34767070835992364,,0.018066961465572077,0.5494771979775179,0.7592995826528771,0.43325612409630204,,,1.032556011256052
304,comic-sweep-305,run_69fb2d8312fd49b4e703e223a667057e,,,,,,,,,,
305,eager-sweep-306,run_be6ce3da5ed86af9d6327a915188d090,,,,,,,,,,
306,solar-sweep-307,run_a78c48b5ce5f22e34e92cc98af356724,0.5598809946151009,0.3739204424590511,,0.3773215413771326,0.44206960875754675,0.6500998003992026,0.3184249315645416,,,0.8482038236815586
307,legendary-sweep-308,run_372eb43e9b683bf45b2de7e1da4d907d,0.2796974409194221,0.5971495426505001,,0.6902084649399877,0.32327328064405225,0.32612955906369123,0.14216326244121627,,,0.48070416730186144
308,rosy-sweep-309,run_43ba7aed17ae5f6b53334adcdeb2a973,0.43954177129836325,0.43969368219527777,,0.3711307643714474,0.5086740955279546,0.48980221375430943,0.3675019302309278,,,0.7960610609640837
309,lucky-sweep-310,run_587c2633af7c746a37326124b7f30796,0.67657326516651,0.2903637523931082,,0.5122552116234997,0.3837906828334403,0.5442387951369992,0.38367375587843117,,,0.7685679575104553
310,laced-sweep-311,run_55d131800cb71391b94d411404669142,0.5629196961720786,0.3657945118059989,,0.37428932406822496,0.3381179127190605,0.44487388858646365,0.2189232820944762,,,0.6001365703659068
311,bumbling-sweep-312,run_b97e2123d664ce9e02ab0d59fc71771a,0.22378203982398637,0.5983407785577535,,0.3255211623499688,0.6639143881007311,0.8101796407185627,0.42292412437706295,,,1.1296185993255126
312,floral-sweep-313,run_293766fd7bd23375f0b1844477ccb648,0.21709666933332183,0.6109763880025528,,0.5284270372710049,0.5020764812723996,0.40284884775902824,0.06832315575208914,,,0.6473299319509142
313,warm-sweep-314,run_548ed80b87b216b50d58c7a3afac0524,0.4954568885621572,0.4244628802382472,,0.4291219204042963,0.3467969171861959,0.35037198330611535,0.2958517582648958,,,0.5749407720140748
314,different-sweep-315,run_535e8744b94ceb1818743cb0880a8a1c,0.442580472855341,0.42459051265688164,,0.2861655085281118,0.3458151293505469,0.34452912357104043,0.27198708500035207,,,0.5588071179605298
315,autumn-sweep-316,run_e5b95de1d001afc4dc4bd25706c3137c,0.5519796893710184,0.4063390767921719,,0.4920404295641191,0.5161356830788864,0.7561059698784259,0.34571488734470757,,,0.9785760391328144
316,valiant-sweep-317,run_928ce8485db9440b20e2050c2a3e3f75,0.555018674759638,0.4107211231652841,,0.4892608970309543,0.5127190614108293,0.7812919615314833,0.3444233873797983,,,0.9959545345355325
317,hopeful-sweep-318,run_a49b002a766b3b9eba1d59bb95b7656a,0.5307076431456068,0.44901084875558406,,0.46759317751105545,0.47266211771636035,0.7048992923244427,0.23807117287850074,,,0.8814592294595137
318,atomic-sweep-319,run_5e39cd1f1dc90526b4739eb9277f3920,0.7045309657142278,0.25756222080408453,,0.36753000631712,0.3487212213440681,0.5659045545273097,0.5543202077630369,,,0.8655202757792031
319,dandy-sweep-320,run_127334d0acc27ff2e010455caeb3e643,,,,,,,,,,
320,summer-sweep-321,run_8f1599a2017a79de68cc6d643507a5ca,0.6917676244463241,0.31001914486279536,,0.5511686670878087,0.2852977271611609,0.565215024496462,0.5528040991085832,,,0.8405088869435662
321,olive-sweep-322,run_1a3c65f6f659fc2d9d9e75eef005212f,0.3009694871448337,0.5788130185067007,,0.5142766898294383,0.6204408227382063,0.5766467065868269,0.5998034673966474,,,1.0378980866340093
322,wandering-sweep-323,run_f4bb4d5b442089f27fc8cacc5572ce87,0.5294922760554724,0.42961072112316534,,0.2650031585596974,0.4677139070246931,0.6519869352204681,0.15973889239839828,,,0.8181441048294299
323,rose-sweep-324,run_8242208bdd20ab9947b6c427c37a45cb,,,,,,,,,,
324,crimson-sweep-325,run_940470cc1196f6f61e80061b74cdd58b,0.9233293987455825,0.04143799191661357,,0.49949463044851605,0.16657994207451893,0.5401016149519148,0.8819681336421731,,,1.0475334936580667
325,sweepy-sweep-326,run_54f43c63c6959e077b42b5f720f5182a,0.5957394327436176,0.37200595617953636,,0.3757422615287427,0.4406951057876404,0.7289602612955918,0.5930090545377987,,,1.0379089447428087
326,expert-sweep-327,run_fc39a8ad5e1a1b59b8dbb8c48cce1aa2,0.5063968953632175,0.4306317804722402,,0.5430195830701197,0.476746355112661,0.6147523135547092,0.3850214080157205,,,0.8680143885699608
327,ancient-sweep-328,run_f42745ea80c3fb495fcf3bbffcb5e611,0.08703309013730014,0.6869602212295262,,0.8207833228048008,0.36344803887879923,0.1966793685356567,0.2367235207412085,,,0.47625127427078157
328,absurd-sweep-329,run_84ba9d7de47571c25b79fb87f9dc9755,0.4486584436325802,0.4862795149968093,,0.33537586860391716,0.5123263462765701,0.7051170386499734,0.24615708570225292,,,0.9056829655707533
329,rich-sweep-330,run_df8de3707bfdc9c4ab7862a25bc256b7,0.5531953402927945,0.4071048713039779,,0.5320909665192676,0.4463109322075481,0.6683179096352759,0.3599213869586587,,,0.8805598681165749
330,volcanic-sweep-331,run_086a0536a8a0574e7f42e38594f0e7ba,0.5477253368922644,0.4246330567964265,,0.5798483891345547,0.4780423150557159,0.6354019234258752,0.2845090194426887,,,0.8445149148602233
331,fallen-sweep-332,run_c1fb85fc4c47ea46ad392269189fc417,0.845534267879668,0.17060199957455874,,0.2674036639292488,0.2856511707819948,0.67677372527672,0.7330525724713997,,,1.0377790422825999
332,ancient-sweep-333,run_6ec67fe9afd4e2f98647b7d85326c766,0.8297322250547865,0.17762178259944694,,0.33354390397978556,0.2727308428648564,0.6719833061150435,0.7058749210360113,,,1.0120291895467612
333,wise-sweep-334,run_23f3491191a3642de29c2d341f26656f,0.4723615078699023,0.404424590512657,,0.24516740366392958,0.39435471994501964,0.3456541462529487,0.22835684705552248,,,0.5719609108688364
334,ruby-sweep-335,run_b7e9bf4423828ec919502cd5673bcc65,0.7495060761769615,0.25300999787279327,,0.4916614024005057,0.33619360856119085,0.5563600072582116,0.5881799677124998,,,0.8766517407340442
335,quiet-sweep-336,run_401eb7176be34b38b26dbdd77a48e9da,0.8321632430666971,0.1910657306955967,,0.30334807327858543,0.28600461440282765,0.7103066594084574,0.7276058117498437,,,1.056288032286583
336,different-sweep-337,run_14a463939fe595be30d84ba0f410258b,0.5045735608963741,0.38174856413529046,,0.29159823120656964,0.3461685729713818,0.28221738341498864,0.1596827402260131,,,0.4743183634867345
337,earnest-sweep-338,run_578c5004da3eea57408f902bcc2c2c85,0.3732943307785762,0.5176345458413101,,0.662223626026532,0.26856806244170767,0.3698602794411177,0.1391310451323069,,,0.47778957522277804
338,sparkling-sweep-339,run_b651517710ce4a13449976858fd50410,0.28212845893133265,0.6165922144224634,,0.8126342387871129,0.3504098964213828,0.3427145708582833,0.27041482417350954,,,0.5597897370633117
339,comic-sweep-340,run_fe11a923bf8614a376f350c9744f9b71,,,,0.5309538850284274,0.06325659025084572,0.5831065142442394,0.9838281743524974,,,1.1453962108432167
340,twilight-sweep-341,run_39c9b98ece029befd465e902673d8d00,0.68204326856704,0.2785364815996596,,0.3523057485786491,0.38921015168622086,0.5356378152785343,0.3478486698954205,,,0.7479245339470992
341,gentle-sweep-342,run_63546e879e89b7c23eaead20e0efe091,0.7245873610178631,0.27475005318017465,,0.23063802905874958,0.3866575033135337,0.7039194338595536,0.2958517582648974,,,0.8558825019254926
342,easy-sweep-343,run_d9ab543090ff5b88d6b752b9118d6ad9,0.4249550955636162,0.5426930440331844,,0.7074542008843977,0.4039369692209503,0.6723462166575945,0.1962939566224473,,,0.8085455012327278
343,proud-sweep-344,run_a9e90195541a62025be3551aa05ac45e,,0.020676451818762247,,0.6109917877447891,0.16807225958470326,0.553529305026311,0.8846634379167558,,,1.057011056872875
344,balmy-sweep-345,run_a16cc8181ec41c0b5f42a05b94d252d9,0.593308414731707,0.3945968942778133,,0.29728363866077084,0.4745864218742329,0.697713663581928,0.31404506211834404,,,0.9003671080271745
345,serene-sweep-346,run_7e1c7920dbf1b79715882ceb4edae5f6,0.62491250038147,0.30823229100191457,,0.2883765003158562,0.3367434097491524,0.5812919615314834,0.5334315996350139,,,0.857814513773097
346,jolly-sweep-347,run_21806a77973c66555ac72bcc7c405120,0.4766158603486562,0.469517124016167,,0.36013897662665834,0.48593588925433107,0.6828706223915813,0.23110830350249376,,,0.8694003814921315
347,sweepy-sweep-348,run_2dcdabd00a75f1af4a23e2815746f2b6,0.6145804609571186,0.3648159965964689,,0.6516740366392927,0.29503706249079564,0.33491199419343215,0.3113497578437578,,,0.5441981108081742
348,warm-sweep-349,run_02b00fc0e83e58dee0dde336dfe4d443,0.6577325207846507,0.29946819825569054,,0.2929879974731526,0.48071277796868184,0.7828524768644538,0.41203060293395133,,,1.0068326540142074
349,sweet-sweep-350,run_404edfd6bc56c19e3e2ad1cde0531bf5,0.5100435642969042,0.42476068921506094,,0.5025900189513589,0.48515045898581344,0.6429867537651978,0.3361128658664995,,,0.8727971081371912
350,logical-sweep-351,run_b158507da235997978486541687bb903,0.9804601669311526,0.09470325462667536,,0.4281111813013273,0.24865740513475018,0.5238795136998734,0.709356355724012,,,0.9162241480166381
351,bright-sweep-352,run_81032501b0cc997f34259fa4060751d7,0.31251717749096114,0.5718783237609021,,0.6959570435881242,0.5009376073830446,0.45561604064598143,0.19752930441496225,,,0.7053667762853796
352,summer-sweep-353,run_42cf1062a35a2293e8f7da80efd11d2b,0.568997383117676,0.38438630078706665,,0.49526216045483307,0.42400471258161304,0.6720195971692989,0.3877728644626973,,,0.8841708713165168
353,graceful-sweep-354,run_3a35a237da7b66886f57c43530cf1acb,,,,,,,,,,
354,breezy-sweep-355,run_c9cb34d17ac833c12038202edda63eca,0.7598383994329545,0.2791320995532868,,0.5561591914087184,0.29833586961857456,0.5976592270005447,0.25311995507826385,,,0.7143322436925146
355,still-sweep-356,run_b88e7027670d9e9c9fb60e7a68dd96d1,0.611541475568499,0.31652839821314616,,0.2746683512318388,0.29703990967551985,0.3509163491199425,0.3732856039868038,,,0.5922137571548834
356,grateful-sweep-357,run_d99b50f12fa8d00da9fad7e7154fa9c5,0.45534381412324465,0.469517124016167,,0.6751737207833232,0.38312306710519856,0.2571765559789509,0.06450480802976179,,,0.46592267142976135
357,smooth-sweep-358,run_40a1a4389296548ced219e123ea64ac4,0.08703309013730014,0.7468623697085729,,0.8500947567909042,0.45699278385940795,0.46860823806931745,0.14351091457850668,,,0.6700981031827811
358,magic-sweep-359,run_d1f4f54e7be6d9f150ae46dc28ba5d94,0.3526302519298737,0.5486066794299087,,0.2734680985470634,0.5355358107113057,0.6458900381056086,0.2058959781006536,,,0.8639245914293127
359,peach-sweep-360,run_e024515153deddc54da491c8c6cfd033,,,,,,,,,,
360,deep-sweep-361,run_195e2ae4ecf435b984f58525367c3697,0.31798718089149125,0.5534567113380134,,0.3366392924826284,0.526110647489077,0.6604064598076587,0.3354951919702424,,,0.9085626722423777
361,bright-sweep-362,run_15002097f36ffac09b79a94be1b0e0c1,0.3374358926500594,0.4743671559242715,,0.09804169298799795,0.5819154680673505,0.5697514062783527,0.6582578788516904,,,1.0471607861271979
362,honest-sweep-363,run_d18d73022baa7689ad59aaaacdd6fe30,0.5015345755077545,0.38957668581152943,,0.6520530638029061,0.43892788768347174,0.6102885138813292,0.35408156103039445,,,0.8309533757218132
363,dauntless-sweep-364,run_db19e3d9415fad76c268df4f37eaf166,0.002552588780721114,0.8146351840034037,,0.783575489576754,0.4512984144126442,0.33574668844129985,0.20774899978942937,,,0.5996296728516479
364,charmed-sweep-365,run_f542a5748a04ea349fcc0030b64c937a,0.6078950904664541,0.36217825994469266,,0.45881238155401194,0.27131706838152364,0.4319905643258946,0.11672632834983025,,,0.5233104575601195
365,rural-sweep-366,run_d7c47e28ff964e7dbdd008228d8cc1c1,0.37815665063403914,0.48393958732184644,,0.539545167403664,0.32653281625840586,0.254454726909817,0.1448585667157998,,,0.4385828228411952
366,earthy-sweep-367,run_f324fdfa64fa8fdf574bfa2c3d9ca02a,0.4146230561392649,0.4233992767496279,,0.09134554643082772,0.3892494231996475,0.32591181273815995,0.19281252193444245,,,0.5430564351503917
367,swift-sweep-368,run_1afe8f3c9ac2e8b5b066cb58d4c4f9bc,0.21284231685456786,0.7015528610933847,,,0.3396887732561002,0.46864452912357163,0.12469993682880932,,,0.5920863379599275
368,breezy-sweep-369,run_25306cfceac5c0d6d00944d27eb2f24d,0.5331389449891591,0.37996171027441,,,0.5931078493937477,0.8090546180366553,0.4452726889871543,,,1.0975491166853382
369,vivid-sweep-370,run_0b94b6e0a985e40f01f67163f6dcbade,0.6571245534079417,0.3325675388215275,,0.4979153506001267,0.38371213980658886,0.5071493376882593,0.5105776654734354,,,0.8155519661142965
370,sleek-sweep-371,run_ed7f900d6be549445d78eb76f362ec25,0.46567613737923774,0.5047011274196982,,0.8568540745420102,0.34161307741396935,0.21057884231537013,0.1609742401909193,,,0.4323836831983463
371,autumn-sweep-372,run_fbc273ef03b9c6ea515d5d476b8a24fc,0.5343543120792935,0.41863433312061293,,0.3502842703727111,0.4578174856413526,0.6462892397024144,0.19747315224257916,,,0.8162611575780853
372,autumn-sweep-373,run_ef97e519e9b910fdfda208d290b37f5f,,,,,,,,,,
373,autumn-sweep-374,run_3f54e394b8a5d7ae9982b99f589c6ec0,0.6595558552514941,0.3275898744947886,,0.5865445356917249,0.3555544646801823,0.5102703683542007,0.47424720993893604,,,0.7821158752443323
374,playful-sweep-375,run_41315ca9d9c7a0b1aec54522e03f9c98,,,,0.3252684775742271,0.07857248048696697,0.4582652876066054,0.9709693268758341,,,1.0765510402432157
375,winter-sweep-376,run_e0961c0cb5e48c862ea42c66b3e99593,0.2717961356753396,0.6258242927036805,,0.7355653821857234,0.4348829218006003,0.2663219016512432,0.41130062469291717,,,0.6551478572396809
376,comfy-sweep-377,run_08dd94c8c685c14ad96dd2d4ab5e2a04,,0.0794724526696448,,0.7060012634238789,0.16697265720877819,0.683959354019235,,,,
377,morning-sweep-378,run_229435fa669681d2bef310efb89df698,,0.04637311210380783,,0.44409349336702497,0.2487359481616025,0.7656505171475239,,,,
378,visionary-sweep-379,run_c95d56875c1a5c963a9bee98a1a0e9dd,0.3939586934589206,0.5269942565411614,,0.30928616550852833,0.5151146237298125,0.6065505352930511,0.23234365129501403,,,0.8289934859464773
379,blooming-sweep-380,run_62737e6ffefcabf529943a69422700f5,0.39821304593767454,0.4888747075090409,,0.3032849020846496,0.34844632075008636,0.497786245690438,0.23144521653681555,,,0.6502098685044904
380,volcanic-sweep-381,run_b8dbdcf5596bf6a79aab07902b4b720e,0.6401068596612841,0.25730695596681563,,0.21080227416298175,0.32233076432183033,0.496153148248957,0.4557731452235565,,,0.7468562298412058
381,serene-sweep-382,run_a0a8aa98a12ea2ff9caa0a15f0d418d3,0.4820858637491864,0.4357370772176132,,0.4072015161086546,0.36081684747925996,0.5155688622754496,0.43679371095669406,,,0.7660214064268654
382,pleasant-sweep-383,run_1f02b6a47c1514902a888e0c73c4dccd,0.5641353470938548,0.4070197830248884,,0.6754895767530007,0.44379755534828985,0.6615677735438222,0.31864954025409026,,,0.8580010015314617
383,curious-sweep-384,run_eb08f9c38dacba8d6a34e843b2aee003,0.46020613397870763,0.503169538396086,,0.5142135186355025,0.4901379411909092,0.696443476682998,0.21010739102969272,,,0.8771623757175572
384,ethereal-sweep-385,run_528261ad8d09cef66debecd3dc6d6e52,0.21527333486647846,0.5617528185492451,,0.7391661402400508,0.31141328358941456,0.2830157866086016,0.09022250298308425,,,0.43036759718891393
385,royal-sweep-386,run_1c6c26471a3eb7dbc5ea81a818b61b6e,0.7215486594608854,0.27623909806424174,,0.5239418825015797,0.26982475087133745,0.6001270186898934,0.3096090404997543,,,0.7271970796858149
386,summer-sweep-387,run_3b41686933b6d09b0648db468a18f494,0.5847997097741992,0.36958094022548404,,0.1670878079595706,0.44120563546217834,0.568154599891128,0.14272478416508622,,,0.7333705926446756
387,radiant-sweep-388,run_f9f7e3be35308ba38cc1b09ae845da5b,0.4583827995118642,0.4730057434588386,,0.40423246999368345,0.5425654116145501,0.5899655234984588,0.39681336421702873,,,0.8943698288842893
388,fallen-sweep-389,run_853eda0918789fb8d5fad85595a2c015,0.4717538243248351,0.4561157200595621,,0.6024005053695515,0.3090962642972847,0.14042823444021124,0.10600126342387915,,,0.3556639670784636
389,fragrant-sweep-390,run_d8f73d27dae76f1c7ec7a872af8248c8,0.46263715199061817,0.26679429908530117,,0.17271004421983707,0.3840263119139959,0.7329522772636551,0.7562434196672989,,,1.1209814265982885
390,youthful-sweep-391,run_405421e49af94079a0d672968d4a1b36,0.45534381412324465,0.4984045947670709,,0.4650663297536335,0.5488095822492779,0.7400653238976588,0.3334737137643033,,,0.9798435380080485
391,jumping-sweep-392,run_725c44bc6cd1ab6e630f9ff6e3c86a1b,0.5811530408405124,0.3647734524569243,,0.5055590650663301,0.33882479996072634,0.3235528942115778,0.24430406401347776,,,0.52836842838555
392,rosy-sweep-393,run_a53b24bea05dba105baa261a31ff3c7a,0.6322058382488435,0.36013614124654336,,0.6255211623499691,0.5016837661381366,0.6912538559245149,0.8445146346599286,,,1.2011342400797036
393,dainty-sweep-394,run_d22aac6dd8eebf80eda80df621f85a5a,0.42434741201854903,0.5095511593278028,,0.4212255211623507,0.5183348878307397,0.5444565414625305,0.4533024496385211,,,0.8778309019008899
394,rose-sweep-395,run_f5cd4b5bfbf0019990264df8e2f35d28,0.5884460948762441,0.3524356519889386,,0.355022109917878,0.4269500760885573,0.6239702413355106,0.3520600828244541,,,0.8340093113764868
395,spring-sweep-396,run_a351bf07864a928aed2394f7682869c8,0.2979305017562141,0.640587109125718,,0.9177511054958944,0.35119532668990117,0.45684993649065514,0.13570576261669096,,,0.5920017533485181
396,effortless-sweep-397,run_a68d44a42b59774a8a548dcfbe01de1b,0.6188348134358725,0.37694107636673047,,0.7221099178774488,0.46417947081635574,0.6530030847396114,0.7382747245034045,,,1.0894609578352856
397,fluent-sweep-398,run_5602cc6e28e99e08206aeb316c055556,,,,,,,,,,
398,earthy-sweep-399,run_f805cfde18cad64bf977588d974dc848,0.28638281141008665,0.5264411827270793,,0.2805432722678464,0.5447646163664044,0.5238069315913633,0.3260054748368096,,,0.8230563519295434
399,dainty-sweep-400,run_039a3a2a4a149627b36a0ce3fc012257,0.6619868732634047,0.3019357583492873,,0.3217940619077709,0.390152668008445,0.48733442206496164,0.3791254299150669,,,0.7303766390649296
400,dutiful-sweep-401,run_e5074fa904434d20ccb736d6d3303460,0.37207896368844184,0.4942352690916826,,0.5695514845230577,0.36274115163713166,0.16082380693159162,0.013181722467887503,,,0.397012843336614
401,desert-sweep-402,run_7feaba5deaed7c3ab6613815e4173054,0.5574496927715485,0.386428419485216,,0.29652558433354465,0.5184134308575928,0.7169116312828908,0.3838422123955938,,,0.9643908006503277
